"id","y_2020"
180390001001,6.29
180390001002,4.78
180390002011,7.69
180390002012,20.43
180390002021,22.86
180390002022,17.53
180390002023,7.74
180390003011,15.12
180390003012,29.47
180390003021,9.62
180390003022,7.52
180390003023,17.84
180390003024,2.2
180390003025,9.14
180390004001,14.43
180390004002,4.34
180390004003,13.44
180390004004,19.41
180390005011,29.13
180390005012,27.49
180390005013,1.15
180390005014,20.85
180390005021,15.5
180390005022,15.24
180390005023,22.31
180390005024,19.75
180390006011,18.22
180390006012,25.1
180390006021,5.66
180390006022,4.52
180390006023,22.36
180390007011,22.05
180390007012,13.95
180390007013,13.46
180390007021,0.0
180390007022,20.64
180390007023,3.69
180390008011,21.44
180390008012,23.3
180390008031,33.08
180390008032,16.95
180390008041,6.04
180390008042,12.3
180390008043,16.22
180390009011,20.0
180390009012,32.35
180390009013,17.6
180390009021,21.12
180390009022,8.1
180390010001,26.63
180390010002,15.25
180390010003,18.38
180390011001,19.78
180390011002,10.71
180390011003,4.28
180390012001,10.2
180390012002,13.92
180390012003,15.4
180390012004,8.98
180390013011,21.04
180390013012,5.61
180390013013,2.61
180390013021,17.58
180390013022,3.81
180390013023,17.45
180390014011,22.75
180390014012,24.32
180390014013,6.42
180390014014,17.9
180390014021,16.85
180390014022,19.31
180390015011,9.82
180390015012,28.86
180390015013,13.81
180390015021,10.83
180390015022,15.02
180390015023,3.32
180390015024,5.4
180390016011,3.82
180390016012,12.03
180390016013,4.7
180390016014,0.0
180390016021,13.11
180390016022,16.27
180390016023,17.6
180390017011,7.82
180390017012,21.67
180390017021,0.0
180390017022,7.61
180390017023,4.27
180390017024,0.0
180390017025,9.06
180390018011,18.55
180390018012,11.4
180390018013,20.52
180390018021,13.23
180390018022,11.79
180390018023,6.79
180390018024,10.79
180390018025,10.9
180390019011,0.0
180390019012,9.85
180390019013,21.14
180390019014,30.66
180390019015,22.29
180390019021,14.77
180390019022,13.0
180390019023,17.94
180390020011,21.2
180390020012,5.19
180390020021,16.34
180390020022,13.72
180390020023,5.85
180390021011,20.47
180390021012,34.73
180390021013,29.85
180390021021,10.07
180390021022,17.1
180390021023,5.2
180390021024,11.56
180390022011,17.17
180390022012,5.89
180390022013,24.14
180390022021,18.59
180390022022,15.41
180390022023,45.9
180390022024,9.88
180390023001,20.42
180390023002,6.74
180390023003,7.25
180390024001,16.84
180390024002,21.79
180390024003,13.69
180390024004,5.81
180390024005,6.16
180390026001,2.62
180390026002,23.78
180390026003,8.33
