"id","y_2017","y_2018","y_2019","y_2020","y_2021"
180390019011,29.55,23.77,38.27,53.33,36.75
180390019012,17.71,8.26,15.33,6.07,14.39
180390019013,11.97,10.51,9.51,0.0,0.0
180390019014,24.93,24.2,19.2,23.77,30.06
180390019015,54.0,43.54,42.74,32.74,33.13
180390019021,39.77,36.5,36.46,50.87,41.26
180390019022,22.65,23.91,23.71,28.68,26.6
180390021011,30.99,30.89,32.08,35.23,30.41
180390021012,16.55,28.74,41.15,35.85,35.43
180390021021,23.64,26.44,20.45,13.72,22.1
180390021022,14.64,18.37,20.44,43.26,43.72
180390021023,16.38,15.62,17.83,13.64,3.47
180390023001,33.63,33.99,28.3,20.63,17.5
180390023002,30.89,25.88,41.8,46.45,37.64
180390023003,43.31,44.79,49.53,63.36,71.01
180390024001,25.29,23.26,17.79,12.05,15.82
180390024002,29.74,35.64,30.74,27.71,26.07
180390024003,36.01,34.66,17.81,23.49,2.79
180390024004,27.47,31.82,37.68,44.79,41.4
180390024005,36.14,31.1,30.45,28.29,25.27
180390026001,23.42,27.89,22.6,24.47,28.08
180390026002,7.8,14.55,30.15,34.18,32.43
180390026003,6.4,5.58,12.1,8.3,9.03
180390026004,22.29,24.19,30.38,22.92,33.88
180390026005,16.13,10.67,6.22,9.65,5.35
180390027001,32.25,38.4,39.31,25.83,29.95
180390027002,10.73,17.48,8.72,8.46,10.85
180390027003,16.75,21.39,33.54,41.44,39.23
180390029001,21.54,10.05,8.58,9.86,15.56
180390029002,45.31,42.4,40.33,49.86,55.22
180390029003,35.79,37.04,33.21,28.86,26.77
180390029004,30.12,37.06,30.94,54.95,43.12
180390029005,29.12,37.04,27.18,33.45,28.95
180910401001,25.07,25.12,29.04,0.0,0.0
180910401002,0.0,0.0,0.0,29.68,27.81
180910403001,32.64,21.91,13.36,14.18,14.88
180910403002,48.97,41.63,59.64,64.91,56.07
180910403003,33.07,25.29,18.83,33.53,33.43
180910404001,29.66,30.72,29.52,37.74,38.7
180910404002,28.01,30.87,35.68,26.18,21.69
180910404003,34.54,40.7,42.6,51.15,52.17
180910405001,37.47,38.42,46.53,48.94,51.13
180910405002,25.85,28.93,26.9,23.49,26.05
180910405003,53.9,50.8,51.43,50.55,55.11
180910406001,32.92,37.17,31.66,45.69,48.37
180910406002,37.15,42.94,39.85,45.01,39.61
180910406003,34.25,39.66,35.03,39.22,44.71
180910407001,24.23,35.15,41.19,49.72,59.67
180910407002,24.57,24.0,16.67,24.46,22.4
180910408001,30.5,34.62,30.67,25.41,34.21
180910408002,16.5,13.54,18.62,20.1,22.03
180910408003,40.24,33.74,28.07,22.7,21.36
180910409001,32.77,30.37,34.35,37.19,44.11
180910411001,52.37,50.15,51.72,44.84,37.28
180910411002,40.5,33.78,40.15,44.76,44.08
180910412001,49.56,47.55,44.39,46.02,48.22
180910413001,29.41,35.79,40.32,31.09,30.94
180910413002,33.06,32.64,29.34,25.87,45.65
180910414001,23.65,28.29,34.05,23.4,27.95
180910414002,20.14,29.36,26.58,26.6,28.6
180910414003,39.3,33.37,37.58,34.58,44.33
180910415001,41.35,42.89,35.53,43.2,40.37
180910415002,32.67,36.74,36.41,48.58,53.5
180910415003,40.18,40.52,45.53,50.73,47.62
180910416001,40.66,40.05,39.48,47.05,56.43
180910416002,37.53,32.16,37.27,36.36,43.28
180910416003,49.06,54.17,45.75,40.35,35.92
180910416004,35.81,30.79,40.23,50.0,55.1
180910417001,42.52,38.83,48.55,53.11,52.38
180910417002,45.09,48.08,46.93,49.08,43.98
180910417003,55.03,66.5,64.54,55.28,54.64
180910418001,51.06,47.99,42.84,37.72,39.52
180910418002,12.04,15.56,20.0,20.62,24.08
180910418003,22.07,29.69,33.17,28.12,32.98
180910418004,23.9,29.57,35.47,30.14,35.26
180910419001,34.39,46.65,66.05,56.14,53.83
180910419002,49.89,50.13,43.8,22.22,17.23
180910419003,56.47,57.35,44.7,49.69,48.04
180910419004,35.74,44.5,34.6,37.55,28.48
180910419005,21.84,22.25,24.85,35.65,44.0
180910420001,38.86,38.73,40.34,40.86,36.41
180910420002,24.61,27.14,27.91,30.02,32.56
180910421001,26.57,23.08,23.55,29.89,31.55
180910421002,16.83,19.94,22.81,33.33,40.32
180910421003,42.8,44.47,44.17,45.5,40.08
180910421004,15.9,16.34,21.54,14.41,20.63
180910421005,52.99,51.07,44.33,41.59,42.62
180910422001,47.46,49.36,47.51,35.73,34.37
180910422002,45.07,49.5,46.36,41.71,40.76
180910423001,43.58,43.37,40.15,25.32,21.73
180910423002,21.92,33.05,31.5,31.03,45.24
180910425001,39.52,32.21,45.7,31.85,38.42
180910425002,42.33,34.31,33.49,13.65,4.46
180910425003,19.8,15.94,16.67,42.68,41.47
180910427001,40.14,40.3,39.6,48.21,41.87
180910427002,26.95,24.29,22.93,21.41,21.2
180910427003,37.87,37.78,37.4,43.19,38.44
180910427004,45.14,47.46,49.33,36.56,29.49
180910428001,47.89,39.24,43.66,36.06,28.9
180910428002,26.91,30.26,28.76,27.06,33.92
180910429001,40.38,40.7,44.11,34.38,36.83
180910429002,33.76,39.9,35.19,38.4,43.72
180910429003,38.79,39.9,42.18,37.62,39.23
180910430001,44.11,39.74,43.52,41.88,40.8
180910430002,28.37,34.15,36.82,33.72,29.64
180919900000,,,,,
180990201011,22.67,25.42,20.05,25.53,38.41
180990201012,24.57,29.13,35.11,31.37,28.3
180990201013,36.72,32.37,34.53,46.24,53.08
180990201014,47.3,61.34,59.16,45.76,44.8
180990201021,27.67,27.49,24.34,21.26,15.87
180990201022,36.93,38.05,29.27,29.45,26.17
180990201023,60.37,59.32,40.53,32.66,33.48
180990202011,36.51,37.65,41.76,43.97,47.16
180990202012,19.82,22.83,27.8,25.45,27.11
180990202013,35.17,34.62,45.1,49.13,48.08
180990202021,26.68,30.21,32.87,37.94,41.76
180990202022,40.64,50.79,43.36,43.76,39.71
180990203011,27.31,31.3,32.12,22.09,27.32
180990203012,56.01,52.63,37.88,40.67,32.27
180990203013,33.26,35.54,40.85,34.48,43.72
180990203014,44.53,38.99,45.25,40.57,39.76
180990203021,45.14,43.15,47.13,37.53,39.59
180990203022,51.3,52.07,48.43,63.82,66.67
180990203023,38.13,42.29,43.78,37.17,36.74
180990204001,29.3,29.67,37.4,24.93,18.82
180990204002,38.03,44.92,48.95,51.01,41.29
180990205001,20.26,33.57,30.58,26.83,26.27
180990205002,62.5,60.54,59.43,53.42,27.86
180990205003,29.09,17.1,19.31,26.85,32.18
180990206001,36.26,33.62,26.34,24.71,24.21
180990206002,35.9,43.71,38.73,33.86,41.09
180990206003,36.92,34.09,29.35,32.44,34.6
180990206004,29.19,32.96,36.24,34.66,38.67
180990207011,54.3,45.1,42.57,43.58,34.64
180990207012,27.83,33.11,31.31,26.8,23.0
180990207021,25.4,27.77,28.05,25.99,28.93
180990207022,45.81,42.96,42.0,23.82,26.25
180990207023,43.23,42.16,37.04,38.69,36.19
180990208001,44.41,42.71,43.46,36.65,35.74
180990208002,30.66,27.3,23.45,21.29,24.5
180990208003,28.84,26.44,35.08,29.14,33.12
180990208004,28.03,32.55,30.02,28.4,35.52
181410001001,27.84,26.91,30.43,21.63,24.76
181410001002,33.33,28.47,26.38,28.3,25.81
181410001003,39.69,38.75,38.02,22.95,26.26
181410002001,34.23,32.62,35.59,28.32,24.72
181410002002,17.81,17.38,11.51,9.51,9.85
181410002003,13.22,7.17,20.36,4.85,5.9
181410002004,26.29,31.63,41.83,29.28,50.0
181410003011,37.32,29.47,33.57,34.62,14.63
181410003012,47.18,57.69,60.87,71.13,75.0
181410003013,11.62,20.19,19.33,20.35,26.18
181410003021,31.68,30.77,30.71,44.77,52.81
181410003022,25.71,23.37,18.39,18.09,28.47
181410004001,35.08,22.22,26.06,18.06,14.92
181410004002,60.19,57.03,25.62,35.27,24.91
181410004003,25.63,23.29,16.63,13.39,21.43
181410005001,51.13,44.05,45.21,52.81,51.07
181410005002,36.12,36.59,46.42,40.14,37.08
181410006001,30.43,32.58,31.25,31.93,28.12
181410006002,16.48,10.46,12.78,13.04,12.93
181410006003,34.84,39.86,46.45,70.45,67.27
181410007001,25.33,30.94,24.57,15.2,17.05
181410007002,27.39,26.14,23.08,42.29,43.4
181410008001,26.2,29.65,34.62,34.45,34.32
181410008002,22.92,21.75,21.79,23.96,28.57
181410009001,19.2,15.64,19.69,23.05,28.45
181410009002,29.23,41.24,30.26,40.85,44.44
181410010001,8.73,13.15,12.39,37.11,38.78
181410010002,44.98,27.8,28.09,25.37,26.25
181410010003,25.57,22.63,19.54,3.96,0.0
181410010004,23.27,23.08,23.57,13.14,8.5
181410011001,22.04,26.58,26.89,23.53,18.67
181410011002,23.08,18.58,22.41,25.0,25.28
181410011003,22.29,26.94,19.7,26.04,32.75
181410011004,35.54,44.63,43.3,37.09,31.42
181410012001,28.31,29.8,30.46,33.91,37.14
181410012002,26.38,28.57,26.98,30.91,40.08
181410012003,25.88,30.03,25.33,27.66,27.89
181410013001,25.82,34.26,29.31,28.73,24.76
181410013002,46.24,47.11,55.01,54.59,49.44
181410014001,19.47,33.59,27.78,16.49,18.18
181410014002,34.34,24.78,18.09,17.37,21.75
181410014003,16.16,17.96,25.94,41.25,35.98
181410014004,15.24,13.88,13.77,9.2,12.11
181410015001,56.5,42.52,39.71,33.33,34.52
181410015002,21.47,17.7,22.7,14.75,17.35
181410015003,10.49,13.9,7.69,9.51,11.89
181410015004,17.45,16.07,12.42,23.3,20.44
181410016001,24.29,23.08,25.85,29.75,23.8
181410016002,22.9,22.29,26.28,24.24,23.78
181410017001,57.01,62.08,53.46,56.32,51.8
181410017002,24.24,22.58,21.99,12.72,12.16
181410019001,41.52,39.27,50.0,40.85,39.29
181410019002,23.75,32.69,25.08,16.72,9.86
181410020001,21.72,25.0,20.08,18.22,16.75
181410020002,31.78,32.25,31.09,40.5,34.43
181410021001,36.89,33.19,38.97,32.49,17.51
181410021002,19.71,20.91,22.3,27.12,32.68
181410022001,27.15,20.07,7.72,11.06,11.45
181410022002,10.53,9.72,22.31,29.79,26.75
181410022003,40.07,30.51,18.4,28.23,43.02
181410022004,25.11,29.65,17.7,18.52,28.23
181410023001,31.12,30.8,33.99,30.3,33.02
181410023002,29.81,23.51,31.62,63.83,53.32
181410024001,21.4,22.85,22.27,37.36,41.04
181410024002,22.78,30.74,35.45,46.48,48.84
181410024003,36.29,39.94,42.59,45.05,42.62
181410025001,29.71,26.65,32.67,38.89,37.3
181410025002,41.05,38.96,33.19,27.73,28.05
181410026001,16.62,14.44,13.07,6.21,9.18
181410026002,29.11,27.8,50.77,51.51,48.86
181410026003,36.75,31.19,26.5,13.23,10.27
181410027001,20.77,13.74,20.19,17.63,19.09
181410028001,14.95,16.96,21.09,26.98,31.15
181410028002,31.46,21.9,16.48,16.25,15.87
181410029001,20.18,25.08,30.75,21.85,17.93
181410030001,21.86,27.46,24.65,24.03,31.68
181410030002,28.0,32.28,18.62,15.29,13.92
181410031001,33.04,33.81,22.52,21.52,25.0
181410031002,35.08,41.18,53.23,52.63,31.79
181410031003,17.98,18.03,21.91,13.04,31.71
181410031004,21.4,40.3,29.57,28.95,22.54
181410031005,25.87,22.84,25.21,48.77,49.4
181410032001,33.89,30.37,40.34,33.33,35.34
181410032002,35.5,38.51,38.85,48.21,42.48
181410032003,35.75,34.9,33.41,18.3,14.87
181410032004,37.95,39.24,38.78,32.37,32.6
181410032005,7.05,7.11,4.31,8.61,13.98
181410033001,16.61,19.75,23.66,10.8,19.44
181410033002,30.33,27.18,30.33,37.72,39.16
181410033003,28.28,41.56,39.11,39.37,48.97
181410034001,41.06,30.15,34.69,31.11,31.25
181410034002,32.33,34.55,36.12,31.08,35.5
181410034003,36.69,41.61,33.56,25.96,25.75
181410034004,31.56,30.48,28.89,18.5,12.93
181410035001,21.01,22.22,35.11,45.8,38.1
181410035002,27.15,19.08,20.96,33.11,27.68
181410101001,29.2,21.54,21.91,13.79,16.67
181410101002,33.9,31.64,38.57,38.92,27.71
181410101003,26.15,26.94,24.65,19.03,20.6
181410101004,28.36,37.28,40.17,24.37,22.08
181410103001,25.31,8.3,8.52,18.46,16.4
181410103002,43.56,42.61,42.04,45.34,44.82
181410103003,29.85,32.56,41.84,45.19,40.72
181410103004,24.45,26.97,43.44,51.47,64.83
181410103005,19.62,15.13,12.17,7.8,8.7
181410104001,40.15,39.33,38.63,45.11,40.51
181410104002,23.68,28.65,33.76,31.11,30.24
181410104003,30.7,18.84,13.24,24.63,23.63
181410105001,33.62,36.65,36.72,46.36,45.4
181410105002,31.57,32.07,33.1,25.94,19.57
181410105003,42.0,39.71,37.37,32.35,23.21
181410106001,34.54,34.95,31.06,44.49,42.81
181410106002,27.89,26.21,33.83,44.84,45.17
181410106003,38.73,36.94,29.81,16.95,14.96
181410106004,15.02,13.94,18.0,15.0,20.78
181410107001,27.59,19.77,14.89,13.54,17.24
181410107002,21.88,24.12,37.21,21.78,25.55
181410107003,37.02,30.12,30.32,29.05,31.66
181410107004,36.33,41.0,28.32,22.68,20.68
181410107005,36.98,37.61,37.18,32.15,28.11
181410108001,57.73,55.62,53.59,50.71,53.63
181410108002,40.48,40.51,34.29,33.08,38.74
181410108003,27.2,23.14,22.15,26.48,26.21
181410108004,25.39,11.71,15.76,18.21,22.36
181410111001,43.88,52.46,41.94,48.65,43.57
181410111002,48.67,33.5,36.99,46.8,39.11
181410111003,32.18,27.87,41.58,57.0,52.49
181410111004,46.04,33.33,31.03,33.33,28.87
181410111005,27.24,25.44,28.86,27.33,33.64
181410113031,32.55,31.37,32.31,20.3,19.45
181410113032,26.01,34.29,50.51,43.17,51.52
181410113033,48.05,27.98,18.61,26.02,28.16
181410113034,41.62,44.39,49.16,31.39,26.24
181410113035,33.33,36.45,44.76,38.58,31.6
181410113041,36.63,36.36,39.63,41.18,42.58
181410113051,40.84,37.08,37.95,34.47,33.82
181410113052,42.3,43.67,43.84,44.25,41.99
181410113061,46.8,44.88,49.03,55.39,46.02
181410113062,40.78,31.88,36.95,34.36,33.74
181410113063,36.73,36.9,39.83,47.58,50.88
181410114031,25.19,24.7,32.32,32.98,35.39
181410114032,32.67,33.57,33.78,31.36,30.39
181410114033,37.09,38.1,41.39,34.08,31.03
181410114041,11.24,11.55,13.46,39.78,32.76
181410114042,42.21,45.4,40.51,27.95,21.35
181410114043,8.59,10.91,14.11,13.43,12.89
181410114051,17.78,18.73,24.1,30.12,37.92
181410114052,26.24,21.92,18.03,17.69,22.45
181410114053,22.0,22.68,22.47,28.42,32.98
181410114061,37.84,42.51,37.44,31.24,28.29
181410114062,31.03,27.21,27.82,24.16,23.78
181410114063,23.15,27.48,33.39,40.19,41.64
181410115011,30.0,29.88,30.11,48.49,49.69
181410115012,43.35,40.15,51.87,19.1,19.45
181410115031,35.67,36.4,43.57,46.26,44.01
181410115032,57.09,57.36,40.8,34.08,30.27
181410115041,31.43,33.28,34.07,32.28,25.19
181410115051,39.43,34.12,30.36,23.36,20.12
181410115052,15.22,12.55,13.0,6.09,5.6
181410115061,37.23,43.13,47.93,42.41,40.92
181410115062,25.86,24.97,22.62,33.74,34.04
181410116021,24.06,24.98,25.34,28.11,25.88
181410116022,31.73,32.29,27.78,28.7,26.83
181410116023,24.25,31.95,36.18,33.8,41.39
181410116024,43.25,41.19,41.47,28.14,32.95
181410117011,34.34,29.75,28.14,25.29,26.24
181410117012,25.95,23.49,24.89,28.97,25.97
181410118011,38.8,36.53,41.7,41.12,43.56
181410119001,46.65,42.26,45.1,40.72,32.9
181410119002,47.61,43.39,40.47,47.66,42.5
181410119003,39.82,43.46,43.0,52.81,47.04
181410120001,35.65,36.84,39.59,33.27,26.29
181410120002,30.3,39.12,44.05,35.78,34.62
181410120003,44.62,44.58,40.36,59.25,60.18
181410120004,42.79,31.44,30.0,58.94,62.12
181410121001,28.34,28.21,24.66,22.63,31.69
181410121002,47.74,43.31,47.52,57.68,48.48
181410121003,33.51,34.15,32.99,54.94,54.97
181410121004,22.01,29.01,34.38,33.16,34.35
181410122001,39.69,36.97,41.32,30.53,33.43
181410122002,31.91,33.33,31.36,31.94,26.91
181410122003,38.04,33.97,35.04,23.38,19.44
181410123001,34.88,22.56,23.77,39.27,37.73
181410123002,43.98,44.51,36.6,27.04,25.36
181410123003,41.16,48.62,48.99,47.9,45.64
181410123004,44.56,43.44,41.77,34.64,43.62
181410124001,32.3,34.94,38.25,34.76,30.48
181410124002,37.42,46.36,42.48,40.66,41.23
181499536001,49.89,47.03,48.08,56.27,46.04
181499536002,29.09,34.35,32.94,24.4,24.25
181499537001,32.71,35.88,44.55,36.12,29.08
181499537002,51.15,43.07,44.36,43.29,37.22
181499537003,48.34,51.13,46.1,54.8,55.66
181499537004,37.61,38.18,42.41,54.69,57.38
181499538001,34.67,37.77,38.63,43.58,45.58
181499538002,26.44,25.54,29.04,31.23,35.68
181499538003,54.61,54.83,55.01,48.93,53.31
181499539001,51.91,46.03,44.38,33.13,32.23
181499539002,36.8,45.27,50.78,46.68,48.02
181499540001,46.84,44.64,40.84,35.11,30.32
181499540002,34.57,31.9,38.82,42.48,50.34
181499540003,42.2,38.81,37.15,36.57,36.26
181499540004,51.93,59.52,55.85,63.54,67.54
181499541001,30.96,34.62,37.07,32.52,33.68
181499541002,45.38,37.35,29.96,29.12,22.82
181499541003,53.11,57.79,51.44,54.38,54.6
181499542001,46.92,48.26,46.84,53.21,52.95
181499542002,36.64,34.27,35.55,41.6,39.01
181499542003,39.6,47.2,49.57,51.31,48.9
181499542004,42.64,28.45,31.08,37.54,46.72
