"id","y_2020"
180390001001,6.58
180390001002,5.73
180390002011,2.35
180390002012,0.0
180390002021,2.42
180390002022,2.89
180390002023,0.0
180390003011,1.23
180390003012,5.28
180390003021,4.4
180390003022,0.0
180390003023,4.31
180390003024,5.36
180390003025,1.48
180390004001,4.59
180390004002,3.76
180390004003,5.29
180390004004,0.0
180390005011,0.0
180390005012,0.0
180390005013,0.0
180390005014,17.9
180390005021,0.0
180390005022,3.66
180390005023,3.26
180390005024,2.98
180390006011,6.34
180390006012,3.51
180390006021,0.0
180390006022,2.61
180390006023,0.0
180390007011,0.0
180390007012,7.75
180390007013,0.0
180390007021,0.0
180390007022,8.72
180390007023,0.0
180390008011,3.51
180390008012,0.0
180390008031,9.67
180390008032,0.0
180390008041,0.0
180390008042,0.0
180390008043,2.13
180390009011,3.18
180390009012,2.01
180390009013,0.0
180390009021,0.0
180390009022,0.0
180390010001,0.0
180390010002,5.81
180390010003,1.59
180390011001,1.26
180390011002,9.03
180390011003,1.86
180390012001,5.38
180390012002,3.18
180390012003,0.0
180390012004,3.99
180390013011,0.0
180390013012,0.0
180390013013,2.61
180390013021,0.0
180390013022,7.08
180390013023,0.0
180390014011,1.1
180390014012,4.09
180390014013,18.72
180390014014,0.0
180390014021,8.92
180390014022,4.66
180390015011,4.43
180390015012,0.0
180390015013,3.58
180390015021,7.04
180390015022,0.0
180390015023,12.13
180390015024,1.68
180390016011,4.12
180390016012,10.07
180390016013,0.0
180390016014,4.11
180390016021,0.0
180390016022,1.28
180390016023,2.76
180390017011,9.23
180390017012,2.74
180390017021,6.6
180390017022,0.0
180390017023,16.08
180390017024,4.95
180390017025,18.5
180390018011,0.0
180390018012,11.4
180390018013,1.09
180390018021,6.41
180390018022,0.0
180390018023,0.0
180390018024,0.0
180390018025,6.44
180390019011,13.25
180390019012,0.0
180390019013,0.0
180390019014,6.95
180390019015,0.0
180390019021,2.04
180390019022,0.0
180390019023,11.66
180390020011,6.01
180390020012,3.38
180390020021,0.0
180390020022,3.78
180390020023,9.47
180390021011,0.0
180390021012,1.22
180390021013,0.0
180390021021,3.06
180390021022,0.0
180390021023,10.98
180390021024,10.82
180390022011,0.0
180390022012,7.72
180390022013,0.0
180390022021,0.0
180390022022,0.0
180390022023,0.0
180390022024,5.08
180390023001,2.5
180390023002,4.49
180390023003,0.0
180390024001,12.46
180390024002,0.0
180390024003,11.73
180390024004,6.78
180390024005,23.35
180390026001,4.46
180390026002,18.38
180390026003,2.26
180390026004,4.08
180390026005,0.0
180390027001,0.0
180390027002,6.6
180390027003,7.69
180390029001,0.0
180390029002,2.29
180390029003,0.0
180390029004,13.76
180390029005,0.0
180910401001,54.55
180910401002,5.62
180910403001,0.0
180910403002,15.36
180910403003,0.0
180910404001,7.43
180910404002,0.0
180910404003,0.0
180910405001,3.01
180910405002,2.69
180910405003,4.5
180910406001,1.4
180910406002,3.16
180910406003,2.73
180910407001,0.0
180910407002,2.4
180910408001,3.62
180910408002,3.73
180910408003,8.41
180910409001,2.97
180910411001,2.66
180910411002,3.89
180910412001,3.21
180910413001,0.0
180910413002,0.0
180910414001,0.89
180910414002,0.0
180910414003,6.77
180910415001,3.0
180910415002,0.0
180910415003,2.83
180910416001,31.29
180910416002,1.81
180910416003,0.0
180910416004,16.88
180910417001,2.56
180910417002,1.42
180910417003,0.0
180910418001,6.37
180910418002,0.0
180910418003,0.0
180910418004,1.15
180910419001,0.0
180910419002,0.0
180910419003,6.86
180910419004,3.33
180910419005,0.0
180910420001,2.72
180910420002,1.85
180910421001,0.0
180910421002,0.0
180910421003,2.66
180910421004,2.91
180910421005,5.63
180910422001,0.0
180910422002,10.76
180910423001,0.67
180910423002,13.33
180910424011,0.0
180910424012,0.0
180910424013,2.4
180910424021,0.0
180910424022,2.27
180910424023,1.87
180910425001,0.0
180910425002,23.21
180910425003,4.49
180910425004,0.0
180910426011,6.62
180910426012,8.3
180910426013,0.0
180910426014,2.33
180910426021,0.0
180910427001,0.9
180910427002,3.0
180910427003,8.52
180910427004,10.86
180910428001,2.95
180910428002,0.88
180910429001,2.44
180910429002,0.0
180910429003,4.26
180910430001,0.0
180910430002,0.0
180910430003,0.0
180919900000,
180990201011,2.38
180990201012,0.0
180990201013,0.0
180990201014,10.13
180990201021,0.0
180990201022,5.92
180990201023,5.22
180990202011,2.57
180990202012,3.92
180990202013,1.47
180990202021,7.47
180990202022,3.89
180990203011,0.0
180990203012,0.0
180990203013,3.56
180990203014,1.22
180990203021,2.79
180990203022,2.03
180990203023,0.98
180990204001,7.45
180990204002,5.39
180990204003,7.6
180990205001,16.83
180990205002,0.0
180990205003,14.94
180990206001,12.2
180990206002,14.78
180990206003,18.1
180990206004,4.26
180990207011,6.39
180990207012,2.5
180990207021,4.24
180990207022,0.0
180990207023,4.44
180990208001,3.21
180990208002,4.47
180990208003,7.36
180990208004,8.73
181410001001,2.89
181410001002,2.9
181410001003,18.43
181410002001,8.06
181410002002,0.0
181410002003,5.01
181410002004,0.0
181410003011,0.0
181410003012,0.0
181410003013,4.72
181410003021,1.98
181410003022,3.56
181410004001,0.0
181410004002,0.0
181410004003,0.93
181410005001,4.55
181410005002,5.99
181410006001,3.82
181410006002,0.0
181410006003,0.0
181410007001,4.55
181410007002,17.01
181410008001,3.75
181410008002,1.49
181410009001,0.0
181410009002,1.43
181410010001,24.18
181410010002,0.0
181410010003,12.36
181410010004,0.0
181410011001,3.01
181410011002,10.19
181410011003,7.49
181410011004,0.0
181410012001,4.13
181410012002,0.0
181410012003,7.48
181410013001,4.13
181410013002,3.58
181410014001,6.49
181410014002,1.81
181410014003,0.0
181410014004,30.39
181410015001,8.12
181410015002,2.35
181410015003,0.0
181410015004,0.0
181410016001,4.8
181410016002,1.02
181410017001,9.94
181410017002,2.7
181410019001,3.57
181410019002,0.0
181410020001,0.0
181410020002,0.97
181410021001,0.0
181410021002,0.0
181410022001,0.0
181410022002,18.42
181410022003,4.07
181410022004,0.0
181410023001,0.0
181410023002,0.0
181410024001,0.0
181410024002,6.1
181410024003,7.79
181410025001,0.0
181410025002,5.12
181410026001,0.0
181410026002,22.62
181410026003,0.0
181410027001,1.52
181410028001,0.99
181410028002,29.97
181410029001,0.0
181410030001,1.24
181410030002,0.0
181410031001,7.19
181410031002,2.02
