"id","y_2017","y_2018","y_2019","y_2020","y_2021"
180390019012,5.17,5.76,10.56,7.2,0.0
180390019013,27.19,23.72,30.08,28.11,15.41
180390019014,13.88,4.27,4.86,10.88,10.91
180390019015,5.22,2.44,3.46,0.0,0.0
180390019021,3.36,1.51,1.86,1.62,1.58
180390019022,3.74,2.9,1.97,3.46,3.11
180390021011,3.46,4.1,3.16,17.38,14.83
180390021012,9.56,5.38,6.59,2.56,1.43
180390021021,1.74,1.16,1.31,1.15,1.15
180390021022,15.29,16.64,19.24,11.68,3.45
180390021023,7.75,5.45,4.65,4.19,0.0
180390023001,9.03,7.76,6.15,4.65,3.93
180390023002,11.76,6.09,9.52,12.64,12.26
180390023003,14.81,12.87,12.69,10.9,10.14
180390024001,12.03,16.48,15.34,18.71,10.67
180390024002,11.58,7.71,7.35,6.75,3.86
180390024003,4.53,2.06,2.36,2.29,2.72
180390024004,2.95,6.36,12.66,7.95,5.69
180390024005,8.25,6.87,4.37,3.3,6.22
180390026001,23.64,13.3,14.88,14.76,18.66
180390026002,11.54,7.36,6.93,6.67,6.05
180390026003,2.61,0.75,1.23,1.41,4.66
180390026004,28.89,26.94,39.68,28.67,24.92
180390026005,73.33,70.43,42.86,26.4,19.03
180390027001,13.13,14.46,16.76,9.5,8.55
180390027002,13.15,7.33,6.67,6.67,9.21
180390027003,23.23,5.33,5.71,0.0,0.0
180390029001,17.67,4.09,2.26,1.17,1.08
180390029002,14.34,0.0,16.6,19.53,20.94
180390029003,1.79,2.03,2.42,1.96,1.07
180390029004,7.12,10.22,0.0,0.0,8.25
180390029005,5.96,4.1,3.72,4.77,0.0
180910401001,17.18,16.59,10.55,0.0,0.0
180910401002,0.0,0.0,0.0,11.38,14.88
180910403001,30.66,14.03,7.69,6.86,10.8
180910403002,12.94,10.56,9.63,6.4,0.0
180910403003,12.24,13.68,8.52,8.79,12.07
180910404001,2.96,0.0,0.0,0.0,0.0
180910404002,1.85,2.96,3.4,0.0,0.0
180910404003,11.01,4.31,2.27,0.0,2.49
180910405001,1.78,6.62,7.57,3.81,6.22
180910405002,8.24,12.58,7.38,10.55,11.52
180910405003,2.52,1.71,1.4,0.91,0.4
180910406001,11.58,15.09,10.49,9.3,10.29
180910406002,8.87,10.91,10.79,3.45,8.24
180910406003,18.03,1.6,1.91,1.4,3.69
180910407001,14.83,7.66,3.34,1.06,3.21
180910407002,8.78,11.29,8.11,9.74,9.56
180910408001,16.77,16.64,14.45,11.89,7.52
180910408002,17.11,25.0,28.09,21.23,16.23
180910408003,17.39,13.97,5.25,2.52,2.65
180910409001,10.13,12.58,13.16,19.05,26.57
180910411001,3.05,2.39,1.18,2.12,1.84
180910411002,4.86,2.94,3.67,6.42,9.78
180910412001,4.25,3.41,2.46,2.49,2.83
180910413001,19.42,18.48,13.28,1.31,0.66
180910413002,11.29,6.47,0.0,0.0,0.0
180910414001,14.4,15.38,10.48,6.48,0.0
180910414002,1.91,0.0,0.0,0.0,0.0
180910414003,16.46,16.23,8.64,9.59,12.81
180910415001,4.63,4.32,3.86,3.55,1.63
180910415002,8.25,8.54,9.23,7.72,0.0
180910415003,3.65,1.95,1.24,1.4,0.0
180910416001,3.33,3.3,3.33,0.0,0.0
180910416002,2.91,2.1,1.86,1.82,5.44
180910416003,14.38,10.1,6.16,2.12,2.78
180910416004,11.47,11.08,7.82,7.3,3.62
180910417001,0.0,0.8,3.32,1.41,2.74
180910417002,7.66,4.94,1.62,3.72,2.73
180910417003,16.77,21.74,15.89,24.59,18.36
180910418001,20.22,7.34,7.97,5.64,2.25
180910418002,7.57,8.89,5.61,7.46,6.7
180910418003,5.75,8.96,10.79,5.54,0.0
180910418004,14.95,12.49,12.36,11.08,2.56
180910419001,3.93,2.83,2.55,3.35,0.0
180910419002,6.03,3.65,2.75,4.37,0.0
180910419003,9.9,11.08,10.26,3.31,6.18
180910419004,10.51,12.04,0.0,0.0,0.0
180910419005,1.86,2.12,4.81,1.67,3.82
180910420001,2.83,1.89,1.29,0.7,2.02
180910420002,16.96,6.78,6.96,4.74,4.19
180910421001,16.67,17.98,31.63,25.0,25.6
180910421002,10.53,8.85,0.0,0.0,0.0
180910421003,2.38,5.69,5.67,4.89,6.13
180910421004,13.17,14.65,0.0,2.7,7.06
180910421005,0.0,1.49,1.46,2.06,4.36
180910422001,2.97,3.23,3.67,2.94,1.1
180910422002,3.39,2.91,2.9,3.27,2.72
180910423001,2.81,1.59,1.38,2.23,1.42
180910423002,21.71,22.62,13.17,10.26,5.21
180910425001,6.17,6.28,0.0,0.0,0.0
180910425002,4.61,3.92,6.32,8.68,9.82
180910425003,4.45,4.17,12.48,4.85,7.58
180910427001,1.15,0.12,0.12,4.39,4.3
180910427002,5.52,5.7,2.21,2.12,0.63
180910427003,4.81,4.74,2.96,2.5,0.0
180910427004,10.89,10.1,10.49,5.09,3.24
180910428001,3.44,3.12,2.47,1.98,0.0
180910428002,2.37,4.46,3.46,5.98,6.03
180910429001,5.57,8.72,4.96,4.89,5.33
180910429002,2.59,2.61,1.84,1.48,1.38
180910429003,4.97,6.94,6.43,6.73,4.87
180910430001,6.74,4.29,4.78,9.13,8.7
180910430002,12.54,10.65,7.57,7.31,5.7
180919900000,,,,,
180990201011,10.67,12.73,6.73,5.39,8.11
180990201012,8.56,7.92,3.58,1.47,0.0
180990201013,2.81,2.82,0.0,0.0,0.0
180990201014,9.07,5.52,0.0,0.0,0.0
180990201021,1.01,0.0,0.0,0.0,0.0
180990201022,14.03,12.92,8.46,0.0,0.0
180990201023,8.3,0.7,0.0,0.0,14.51
180990202011,6.32,4.17,3.11,3.19,2.58
180990202012,13.33,10.55,7.21,7.13,0.0
180990202013,4.44,5.19,0.0,1.04,1.85
180990202021,3.62,2.24,0.0,0.0,0.0
180990202022,2.54,2.74,2.33,7.2,5.29
180990203011,3.18,8.14,11.64,7.95,7.55
180990203012,4.52,4.74,8.87,7.14,8.63
180990203013,5.4,2.82,4.36,0.0,0.0
180990203014,2.54,0.0,2.21,3.67,5.34
180990203021,8.19,7.92,11.06,8.25,8.02
180990203022,19.27,16.36,18.55,16.17,8.47
180990203023,10.45,8.81,3.35,3.56,6.09
180990204001,0.0,0.0,0.0,0.0,1.12
180990204002,6.17,6.84,10.95,8.22,5.0
180990205001,13.11,7.31,5.18,4.97,9.0
180990205002,17.16,20.57,21.02,0.0,6.09
180990205003,13.44,13.25,2.15,5.97,4.91
180990206001,1.52,0.0,0.0,0.0,0.0
180990206002,2.44,2.28,0.0,0.0,0.0
180990206003,5.11,5.26,3.35,3.5,1.71
180990206004,9.52,7.22,7.08,6.19,9.42
180990207011,4.16,3.91,3.79,3.3,0.0
180990207012,6.39,6.46,6.59,3.15,6.17
180990207021,5.07,6.26,5.22,3.43,3.25
180990207022,0.0,0.0,0.0,0.0,0.0
180990207023,5.37,2.61,0.98,0.9,0.92
180990208001,0.0,2.48,1.94,2.27,2.53
180990208002,6.5,7.18,8.0,5.68,6.33
180990208003,11.84,9.38,9.61,1.5,0.0
180990208004,0.0,0.0,0.0,0.0,0.0
181410001001,19.26,12.96,4.55,15.88,21.55
181410001002,10.47,6.4,3.04,3.61,3.24
181410001003,12.73,11.68,7.45,7.52,7.06
181410002001,20.04,9.97,8.5,5.42,0.0
181410002002,17.66,17.37,22.16,20.91,11.07
181410002003,12.06,13.62,3.78,2.75,1.9
181410002004,11.4,14.51,15.37,21.9,18.28
181410003011,5.66,4.29,5.03,4.12,4.72
181410003012,0.0,0.0,0.0,0.0,0.0
181410003013,12.39,3.92,4.0,3.44,2.71
181410003021,10.4,5.37,7.13,3.58,6.01
181410003022,5.98,9.63,10.78,0.0,0.0
181410004001,37.64,22.57,10.47,11.39,8.13
181410004002,26.69,30.8,25.84,12.55,13.27
181410004003,12.02,8.84,5.63,5.19,3.66
181410005001,9.52,17.42,17.65,8.85,12.35
181410005002,16.58,13.71,5.54,3.7,3.33
181410006001,16.31,15.43,18.61,13.11,4.0
181410006002,13.62,8.29,6.33,5.83,4.76
181410006003,18.23,10.67,2.67,3.25,3.03
181410007001,7.08,4.7,3.19,5.08,3.99
181410007002,6.76,9.14,8.55,7.41,5.97
181410008001,7.3,7.52,6.74,5.62,5.49
181410008002,3.03,1.23,1.0,1.98,1.2
181410009001,7.41,5.49,6.46,6.94,9.56
181410009002,9.28,7.96,2.24,5.1,6.37
181410010001,2.88,0.0,0.0,0.0,0.0
181410010002,15.87,9.58,8.03,6.79,0.0
181410010003,0.0,0.0,4.87,8.13,5.4
181410010004,1.97,1.57,1.97,1.54,0.0
181410011001,2.89,2.04,2.1,1.74,1.39
181410011002,20.42,18.75,18.69,14.04,0.0
181410011003,15.2,10.73,5.08,2.7,0.0
181410011004,6.45,4.63,6.72,6.94,7.16
181410012001,4.81,4.5,3.3,2.98,1.81
181410012002,3.74,3.9,1.84,0.0,0.0
181410012003,1.25,1.33,1.57,0.0,0.0
181410013001,8.96,8.58,1.09,0.94,1.28
181410013002,12.79,7.91,0.0,0.0,0.0
181410014001,2.95,2.7,5.85,7.58,3.9
181410014002,10.67,6.24,3.82,3.42,4.59
181410014003,3.34,5.08,0.0,0.0,0.0
181410014004,14.09,11.28,17.66,12.28,12.19
181410015001,5.92,5.7,3.79,2.39,2.84
181410015002,5.47,3.53,4.61,3.81,0.0
181410015003,6.33,6.59,5.65,19.92,17.17
181410015004,7.88,10.46,10.79,5.81,2.23
181410016001,0.0,0.0,0.0,12.26,15.16
181410016002,1.03,0.98,0.87,1.45,3.83
181410017001,6.49,5.14,5.21,3.5,11.98
181410017002,15.21,12.45,16.67,14.14,10.27
181410019001,1.94,2.0,0.0,0.0,0.0
181410019002,26.78,34.83,6.94,8.18,7.37
181410020001,26.06,33.1,31.19,9.95,9.38
181410020002,26.57,22.44,20.17,15.94,17.91
181410021001,27.31,18.15,11.66,8.44,8.09
181410021002,32.73,18.1,18.88,18.62,7.42
181410022001,12.87,8.58,4.98,9.8,8.3
181410022002,11.61,5.43,0.0,0.0,0.0
181410022003,24.72,17.35,19.49,23.84,17.38
181410022004,6.73,11.49,17.68,17.54,24.76
181410023001,3.59,3.37,3.57,3.82,0.0
181410023002,30.4,24.07,40.46,37.58,18.6
181410024001,5.61,5.54,8.88,42.21,49.3
181410024002,15.95,18.4,8.79,5.9,8.12
181410024003,11.75,8.67,6.99,6.51,1.59
181410025001,4.61,2.35,2.33,6.56,14.17
181410025002,16.14,11.05,6.41,6.3,8.55
181410026001,0.0,1.43,1.74,2.89,2.18
181410026002,11.07,14.07,9.18,5.22,5.83
181410026003,1.07,0.0,0.0,0.0,0.0
181410027001,18.02,17.46,12.32,7.52,2.58
181410028001,3.59,5.21,4.78,4.45,4.46
181410028002,2.39,8.37,12.9,8.93,8.32
181410029001,11.15,10.83,4.15,4.05,2.85
181410030001,18.0,21.21,16.04,4.55,16.53
181410030002,1.86,4.06,8.82,6.64,7.32
181410031001,26.24,19.02,15.66,22.83,12.91
181410031002,14.53,8.28,2.79,2.17,13.56
181410031003,5.38,0.0,4.15,4.27,4.7
181410031004,8.44,3.25,5.3,6.0,1.12
181410031005,11.42,0.93,3.68,4.36,6.09
181410032001,10.53,6.37,3.62,0.85,4.72
181410032002,7.37,8.13,8.56,8.33,2.2
181410032003,3.79,1.52,2.59,1.89,3.32
181410032004,1.97,0.0,0.0,2.1,2.02
181410032005,0.0,0.0,0.0,0.0,0.0
181410033001,3.21,2.42,2.7,0.0,0.0
181410033002,6.28,6.63,8.26,8.69,10.39
181410033003,0.0,0.0,0.0,0.0,2.4
181410034001,27.09,21.38,16.67,19.72,0.0
181410034002,5.13,5.84,5.68,2.98,2.7
181410034003,8.62,6.97,14.14,11.95,10.35
181410034004,5.84,0.0,0.0,0.0,2.4
181410035001,11.94,15.65,5.96,4.96,4.59
181410035002,4.32,3.98,0.9,0.48,0.0
181410101001,6.68,6.22,3.81,3.33,2.57
181410101002,3.68,3.46,13.74,8.92,23.44
181410101003,2.46,0.0,0.0,0.0,0.0
181410101004,11.5,9.2,6.82,2.72,9.71
181410103001,14.75,7.35,7.83,8.73,0.0
181410103002,1.44,1.27,1.3,1.28,2.05
181410103003,12.06,8.61,4.4,38.12,38.88
181410103004,13.48,12.09,13.41,11.15,11.99
181410103005,0.0,0.0,0.0,0.0,0.0
181410104001,12.73,5.56,3.11,2.1,3.85
181410104002,8.89,7.12,7.95,3.91,3.67
181410104003,5.87,4.75,7.35,4.31,4.46
181410105001,0.0,0.0,0.0,0.0,0.0
181410105002,0.0,0.0,0.0,0.0,0.0
181410105003,3.09,2.07,2.43,2.93,1.5
181410106001,14.36,12.53,11.83,14.01,22.09
181410106002,13.65,10.56,0.0,0.0,0.0
181410106003,4.21,3.76,2.5,0.0,0.0
181410106004,4.12,3.05,3.21,1.71,2.59
181410107001,5.77,6.02,9.59,13.88,9.86
181410107002,3.4,3.11,3.72,1.97,0.0
181410107003,11.26,9.46,6.86,7.72,2.63
181410107004,7.45,2.0,2.17,1.61,0.0
181410107005,10.87,6.12,8.37,5.94,2.59
181410108001,5.86,5.49,3.2,0.21,2.34
181410108002,5.66,3.03,3.27,3.47,1.89
181410108003,3.21,2.04,2.1,4.5,3.22
181410108004,4.16,2.44,0.0,3.91,3.97
181410111001,14.53,16.71,11.04,16.55,3.69
181410111002,8.2,7.79,7.3,6.05,7.15
181410111003,12.43,8.0,8.24,8.09,6.93
181410111004,27.27,20.0,18.42,32.56,0.0
181410111005,6.33,4.11,1.48,1.25,3.16
181410113031,12.29,9.77,5.34,6.9,6.07
181410113032,1.29,1.44,2.37,1.2,21.47
181410113033,0.0,0.0,0.0,2.43,2.66
181410113034,0.0,0.0,4.08,0.0,0.0
181410113035,15.21,15.14,17.25,2.96,1.83
181410113041,5.47,5.24,4.62,2.73,5.2
181410113051,4.44,2.35,2.71,2.91,3.83
181410113052,5.59,2.15,1.98,13.51,15.7
181410113061,4.52,4.35,3.96,0.0,9.83
181410113062,3.51,3.93,3.1,2.29,2.24
181410113063,4.74,3.8,6.13,5.07,5.01
181410114031,0.0,0.0,0.0,0.0,4.07
181410114032,7.43,2.92,1.94,1.95,2.7
181410114033,2.75,0.0,0.0,0.0,0.0
181410114041,3.71,2.83,1.44,9.93,8.94
181410114042,7.23,5.12,9.45,1.18,1.39
181410114043,0.0,0.0,1.25,0.0,0.0
181410114051,5.1,3.88,2.11,0.0,2.48
181410114052,1.31,2.88,6.15,10.52,6.74
181410114053,0.0,0.0,0.0,0.0,0.0
181410114061,2.3,2.68,0.0,0.0,0.0
181410114062,6.32,3.4,3.19,5.05,4.32
181410114063,2.35,0.0,0.0,0.0,1.33
181410115011,6.12,8.74,10.12,17.42,15.34
181410115012,8.15,10.97,11.12,17.26,21.93
181410115031,7.79,6.89,4.5,2.39,2.3
181410115032,12.63,9.12,9.54,9.09,7.35
181410115041,5.17,5.35,4.77,3.53,5.83
181410115051,3.04,2.65,0.0,0.0,0.0
181410115052,6.39,5.67,5.68,7.7,5.69
181410115061,13.42,8.15,6.79,4.1,4.57
181410115062,3.14,1.96,2.22,2.25,0.7
181410116021,1.81,2.54,2.02,1.06,2.35
181410116022,4.16,4.82,1.83,1.19,1.02
181410116023,1.61,0.9,3.39,3.2,2.38
181410116024,1.81,2.85,3.35,4.08,0.7
181410117011,3.05,1.93,1.96,12.57,12.24
181410117012,3.71,3.73,1.85,0.0,2.82
181410118011,3.15,2.71,3.34,3.3,2.97
181410119001,7.5,5.2,5.75,6.99,0.0
181410119002,5.19,4.92,5.43,4.92,0.0
181410119003,1.12,1.01,1.13,1.41,1.21
181410120001,5.79,1.65,4.72,4.92,4.26
181410120002,0.96,1.02,7.83,5.6,3.28
181410120003,0.0,5.66,5.49,13.02,12.71
181410120004,0.0,0.0,0.0,18.61,14.82
181410121001,2.37,3.43,4.28,3.07,4.31
181410121002,3.01,2.41,3.91,2.84,4.23
181410121003,6.03,2.62,2.57,3.52,1.71
181410121004,0.0,0.0,0.0,0.0,0.0
181410122001,2.91,4.44,1.9,1.58,1.83
181410122002,5.62,3.56,1.43,1.58,4.58
181410122003,17.42,16.82,6.22,5.57,3.99
181410123001,3.04,1.6,0.0,0.0,0.0
181410123002,2.18,1.82,2.0,1.34,1.89
181410123003,7.23,5.56,5.21,5.43,1.15
181410123004,2.19,0.0,0.0,0.0,0.0
181410124001,4.47,5.43,1.28,1.0,1.05
181410124002,6.03,2.59,1.15,0.0,0.0
181499536001,13.75,9.61,10.36,8.15,12.36
181499536002,1.43,1.56,1.92,6.52,7.96
181499537001,9.12,7.06,2.73,2.12,1.65
181499537002,0.0,0.0,0.0,0.0,0.0
181499537003,0.0,0.0,4.19,5.73,9.02
181499537004,9.76,11.03,6.42,3.87,3.47
181499538001,11.2,9.86,9.0,0.0,2.46
181499538002,8.65,9.76,0.0,0.0,0.0
181499538003,9.56,6.81,4.6,1.97,2.59
181499539001,2.81,1.75,1.64,1.57,1.18
181499539002,7.85,12.5,5.31,11.13,13.59
181499540001,9.5,15.29,5.99,7.78,7.55
181499540002,20.77,20.73,21.24,19.72,20.69
181499540003,20.27,14.58,3.91,3.06,5.46
181499540004,0.0,4.26,6.15,9.88,11.99
181499541001,8.06,5.04,4.38,4.88,2.59
181499541002,3.57,6.27,6.48,5.38,7.11
181499541003,6.79,4.82,1.83,4.43,1.34
181499542001,10.79,7.56,7.36,8.73,7.04
181499542002,9.33,8.14,6.36,5.01,2.64
181499542003,2.78,5.47,3.96,16.33,12.96
181499542004,2.79,0.0,0.0,0.0,0.0
