"id","y_2017","y_2018","y_2019","y_2020","y_2021"
180390026003,1496,1501,1406,1477,1742
180390026004,925,642,426,487,503
180390026005,394,605,644,891,947
180390027001,958,1028,913,1060,960
180390027002,584,619,537,621,708
180390027003,442,392,361,258,317
180390029001,454,431,732,723,613
180390029002,715,595,631,783,775
180390029003,2103,2246,2090,2346,1952
180390029004,486,411,411,218,250
180390029005,700,852,1031,627,715
180910401001,1131,1299,1187,2568,2657
180910401002,2623,2564,2571,1855,1759
180910403001,549,588,616,682,463
180910403002,676,588,559,405,514
180910403003,1037,945,887,982,1225
180910404001,1247,1158,1441,1086,872
180910404002,1154,1095,983,1309,1498
180910404003,708,602,465,445,520
180910405001,817,758,765,725,766
180910405002,679,572,581,658,837
180910405003,2120,2122,2065,1931,1815
180910406001,1070,823,971,1064,1047
180910406002,1941,2028,1898,1831,1800
180910406003,1513,1518,1518,1395,1587
180910407001,900,837,792,935,890
180910407002,738,813,858,736,840
180910408001,1076,1040,1105,1508,1559
180910408002,1208,981,832,637,656
180910408003,593,863,869,634,739
180910409001,2729,2973,2793,2970,2536
180910411001,1223,1279,1388,1279,1308
180910411002,921,924,890,1035,1175
180910412001,486,420,424,974,1103
180910413001,1648,1609,1616,1528,1808
180910413002,752,798,734,613,684
180910414001,1435,1470,1549,1924,1972
180910414002,1060,875,909,833,1163
180910414003,1430,1779,1935,1677,1685
180910415001,2568,2612,2669,2798,2752
180910415002,872,915,901,796,877
180910415003,1612,1709,1746,1743,1561
180910416001,973,952,1140,999,655
180910416002,1876,2094,1975,1999,2005
180910416003,2597,2636,2640,3010,3410
180910416004,908,726,796,707,711
180910417001,659,647,544,586,657
180910417002,1745,1790,2016,2070,1978
180910417003,1005,913,797,811,898
180910418001,1482,1805,1853,1536,1798
180910418002,1468,1244,1256,1570,1463
180910418003,937,609,629,589,631
180910418004,2254,2231,2023,1789,1801
180910419001,1236,1214,1151,998,1363
180910419002,1315,1076,1183,1025,514
180910419003,1501,1598,1647,1420,1015
180910419004,896,1151,1055,773,987
180910419005,976,1042,981,1252,1194
180910420001,1689,1717,1585,1349,1443
180910420002,971,985,987,1306,1278
180910421001,669,1067,754,462,479
180910421002,629,958,919,855,777
180910421003,1049,1006,906,773,1014
180910421004,1497,1111,1222,1274,1023
180910421005,1967,1912,2038,1976,2144
180910422001,1466,1348,1522,1772,1729
180910422002,1596,1618,1552,1319,1372
180910423001,839,791,944,990,913
180910423002,1398,1399,1264,1385,1418
180910425001,782,723,612,581,585
180910425002,3096,3045,3144,1308,1351
180910425003,1300,1091,1205,1426,1323
180910427001,1501,1516,1579,1287,1417
180910427002,1187,1291,1245,1360,1343
180910427003,1192,1114,929,1023,1092
180910427004,1044,1032,1006,1085,1216
180910428001,991,874,985,1111,1183
180910428002,1913,1983,2132,2111,2093
180910429001,856,843,783,912,898
180910429002,956,1024,1062,1085,908
180910429003,1964,1937,1814,2104,2308
180910430001,704,702,799,800,863
180910430002,1774,1841,1843,1529,1363
180919900000,0,0,0,0,0
180990201011,1710,1463,1812,1681,1318
180990201012,1495,1740,1541,1677,2025
180990201013,1227,1065,920,920,822
180990201014,972,928,762,669,975
180990201021,1910,1994,1954,2129,2181
180990201022,986,1020,1241,1209,1012
180990201023,614,652,585,476,608
180990202011,2337,2317,2151,2156,2188
180990202012,1122,1166,1346,1223,1096
180990202013,785,740,745,865,775
180990202021,1251,1293,1346,1146,1084
180990202022,427,390,472,1635,1631
180990203011,544,549,371,374,411
180990203012,901,919,1192,1218,1136
180990203013,1364,1359,1357,1499,1496
180990203014,1173,1146,1043,880,804
180990203021,1237,1286,1250,1202,996
180990203022,899,871,1013,936,789
180990203023,996,958,874,997,1036
180990204001,620,638,535,888,604
180990204002,2269,2453,2576,1428,1493
180990205001,2635,2201,2203,2223,2134
180990205002,539,600,635,520,880
180990205003,602,644,537,596,407
180990206001,1253,1356,1585,1763,1641
180990206002,1039,1177,1481,1508,1409
180990206003,751,799,739,731,795
180990206004,2234,2102,1800,1641,1672
180990207011,1145,1387,1286,1305,1290
180990207012,2410,2106,2008,1886,2106
180990207021,1189,1154,1237,1157,1080
180990207022,1140,1171,994,1036,991
180990207023,775,767,848,861,827
180990208001,781,781,781,690,829
180990208002,1821,1740,1762,1754,1691
180990208003,1098,1162,1080,1027,1209
180990208004,1379,1386,1428,1572,1570
181410001001,665,705,824,730,680
181410001002,742,743,690,675,638
181410001003,609,661,634,745,809
181410002001,1040,1098,1064,1019,1082
181410002002,846,1398,1146,1093,1028
181410002003,1043,954,662,1002,1035
181410002004,753,815,1105,1164,842
181410003011,971,1028,1005,756,781
181410003012,426,330,293,189,213
181410003013,1065,973,1104,1072,1307
181410003021,1534,1696,1602,1501,1722
181410003022,897,989,852,1104,793
181410004001,503,520,565,537,641
181410004002,464,500,363,688,710
181410004003,1141,1166,1115,967,832
181410005001,591,958,1094,1269,1282
181410005002,747,767,636,674,603
181410006001,998,1087,782,728,904
181410006002,893,937,1008,894,688
181410006003,483,395,365,263,196
181410007001,600,546,587,588,589
181410007002,1089,1171,1181,1541,1607
181410008001,1193,1134,1052,1049,1047
181410008002,589,668,627,589,656
181410009001,670,675,656,626,728
181410009002,401,417,499,551,493
181410010001,1207,1109,1207,1369,1339
181410010002,693,855,887,1041,885
181410010003,471,399,453,421,587
181410010004,581,649,720,791,1028
181410011001,1224,1126,1035,903,832
181410011002,641,736,706,648,600
181410011003,1551,1187,1352,1102,1135
181410011004,1108,1008,1113,1434,1178
181410012001,875,892,813,803,705
181410012002,650,573,606,612,760
181410012003,824,852,890,774,800
181410013001,1371,1144,1282,1535,1395
181410013002,823,797,694,571,739
181410014001,554,223,291,357,635
181410014002,676,921,1110,912,897
181410014003,467,379,415,450,438
181410014004,1367,1306,1402,1730,1608
181410015001,351,584,659,567,543
181410015002,718,560,733,768,660
181410015003,798,864,967,1165,1141
181410015004,798,942,801,977,1002
181410016001,1089,1068,1128,1394,1442
181410016002,1082,1016,1033,1075,1087
181410017001,740,641,638,676,707
181410017002,632,589,550,622,642
181410019001,359,390,267,300,414
181410019002,934,657,627,582,536
181410020001,691,628,617,568,555
181410020002,1173,1048,966,844,821
181410021001,621,761,659,542,737
181410021002,952,840,949,987,894
181410022001,1043,1005,900,796,1051
181410022002,654,669,466,816,802
181410022003,652,795,687,572,599
181410022004,1040,880,946,863,525
181410023001,656,492,485,441,441
181410023002,758,952,709,741,754
181410024001,880,914,824,1189,1230
181410024002,896,876,1180,899,1049
181410024003,1269,1154,1034,818,552
181410025001,936,1007,926,769,529
181410025002,1558,1638,1512,1404,1400
181410026001,1309,1264,1196,1449,1680
181410026002,602,677,868,1625,1713
181410026003,1420,1404,1414,1157,1010
181410027001,2058,1987,1899,1801,1641
181410028001,1359,1526,1684,1408,1448
181410028002,909,863,796,979,973
181410029001,1188,1125,1185,1065,1064
181410030001,381,421,540,341,389
181410030002,1115,1337,1141,1258,1298
181410031001,799,961,1007,1119,900
181410031002,723,561,641,582,628
181410031003,431,478,353,261,389
181410031004,1329,1262,1493,1770,2082
181410031005,595,518,593,616,492
181410032001,1224,1289,1123,758,871
181410032002,1506,1621,1510,1150,1031
181410032003,912,971,969,1480,1603
181410032004,909,1029,1216,1265,1292
181410032005,719,666,620,575,515
181410033001,675,893,895,776,778
181410033002,1022,892,1137,1524,1132
181410033003,319,582,698,936,1061
181410034001,984,1077,1004,533,577
181410034002,1492,1343,1211,829,751
181410034003,1249,927,944,1107,1241
181410034004,462,665,728,1008,1036
181410035001,1199,1122,972,1170,1334
181410035002,1531,1562,1761,1561,1707
181410101001,746,750,821,932,1005
181410101002,484,574,668,568,570
181410101003,831,852,867,625,391
181410101004,632,556,413,613,693
181410103001,877,668,615,653,582
181410103002,2300,2448,2422,2162,2294
181410103003,1594,1437,1184,2189,2100
181410103004,913,1040,1218,901,863
181410103005,681,602,679,464,415
181410104001,1276,1376,1408,1392,1461
181410104002,1267,1156,795,979,928
181410104003,825,789,1160,909,811
181410105001,852,731,769,822,933
181410105002,961,1095,1245,1247,1466
181410105003,1433,1310,1066,919,699
181410106001,601,640,534,463,570
181410106002,474,458,412,449,397
181410106003,877,968,1096,1230,1316
181410106004,1628,1586,1605,1457,1420
181410107001,1074,1185,944,942,996
181410107002,386,421,400,712,647
181410107003,452,429,554,447,399
181410107004,578,503,503,717,822
181410107005,1172,1157,1148,1381,1071
181410108001,1015,1132,1238,1173,1032
181410108002,660,643,644,641,447
181410108003,1925,1836,1846,1911,1854
181410108004,975,990,922,1022,903
181410111001,1109,888,977,447,695
181410111002,1520,1414,1480,1518,1277
181410111003,966,991,967,484,610
181410111004,272,217,158,86,156
181410111005,646,846,895,828,1028
181410113031,1273,1369,1649,1802,1811
181410113032,694,670,521,480,519
181410113033,549,444,437,1043,1124
181410113034,978,1157,1126,1380,1557
181410113035,840,861,801,1221,1240
181410113041,2270,2349,2314,2326,2469
181410113051,2372,2359,2194,2080,2217
181410113052,2196,2125,2168,2285,2241
181410113061,720,735,643,439,517
181410113062,827,787,1040,1009,948
181410113063,1322,1416,1339,1379,1486
181410114031,3079,3071,3298,3043,2574
181410114032,1825,1786,1637,1690,1914
181410114033,814,904,968,835,1033
181410114041,3315,3131,3065,1164,1203
181410114042,1479,1360,1182,2092,1898
181410114043,2360,2472,2610,1132,1147
181410114051,741,1035,864,911,814
181410114052,1260,1342,1364,1167,1235
181410114053,1809,1581,1526,1778,1630
181410114061,1019,937,1139,1583,1701
181410114062,2050,2091,2223,2417,2401
181410114063,1952,2003,1764,1572,1656
181410115011,2353,2439,2463,1759,1747
181410115012,1326,1595,1497,1247,1495
181410115031,1339,1310,1261,1636,1759
181410115032,565,570,627,836,863
181410115041,1594,1612,1537,1523,1802
181410115051,881,987,1008,832,992
181410115052,1990,2057,2192,1238,1719
181410115061,1750,1662,1668,1492,1502
181410115062,3318,3458,3453,3426,3116
181410116021,2741,2802,3169,3470,3310
181410116022,1351,1224,1153,1127,1233
181410116023,2066,2214,2394,1962,1787
181410116024,1353,1375,1214,1254,1349
181410117011,2318,2495,2614,3001,2830
181410117012,1542,1384,1294,1094,991
181410118011,1332,1347,1329,1469,1427
181410119001,1075,1109,1178,1241,1251
181410119002,1289,1343,1116,1370,1377
181410119003,1862,1774,1721,1393,1504
181410120001,1262,1289,1481,1540,1203
181410120002,943,998,856,933,864
181410120003,1035,1090,1196,1115,1083
181410120004,610,605,620,749,774
181410121001,1290,1295,1399,1208,949
181410121002,641,658,642,734,829
181410121003,969,890,897,754,609
181410121004,935,980,875,1145,1049
181410122001,1202,1156,1142,1052,849
181410122002,881,980,987,882,1017
181410122003,1003,1035,1003,1129,1045
181410123001,862,1014,970,1177,1234
181410123002,1258,975,1197,1150,1117
181410123003,888,839,757,721,583
181410123004,649,826,755,647,571
181410124001,1252,1193,1185,1240,1118
181410124002,793,806,860,834,718
181499536001,1087,1111,1071,1110,1335
181499536002,1910,1855,1972,1791,1278
181499537001,759,665,582,758,1001
181499537002,715,748,713,683,685
181499537003,809,762,924,909,682
181499537004,1229,1231,1098,1266,1425
181499538001,864,831,920,844,1112
181499538002,1715,1487,1568,1371,1187
181499538003,1211,1108,1017,1055,991
181499539001,882,868,862,832,965
181499539002,1226,1069,1068,1039,1012
181499540001,936,931,941,995,1347
181499540002,674,694,885,984,871
181499540003,899,876,832,868,634
181499540004,963,1173,972,829,890
181499541001,1197,1410,1555,1584,1498
181499541002,535,673,600,775,1095
181499541003,1422,1414,1480,1324,1308
181499542001,1444,1383,1434,1589,1515
181499542002,1023,1081,1081,1048,1129
181499542003,657,588,518,419,437
181499542004,809,983,859,923,878
