"id","y_2020"
180390001001,2.86
180390001002,3.18
180390002011,13.03
180390002012,0.0
180390002021,0.0
180390002022,3.71
180390002023,0.0
180390003011,2.31
180390003012,1.83
180390003021,0.0
180390003022,0.0
180390003023,15.1
180390003024,0.0
180390003025,7.76
180390004001,0.0
180390004002,5.2
180390004003,2.72
180390004004,0.0
180390005011,5.83
180390005012,0.0
180390005013,7.74
180390005014,0.0
180390005021,11.4
180390005022,8.74
180390005023,3.76
180390005024,7.99
180390006011,0.0
180390006012,3.64
180390006021,6.57
180390006022,1.04
180390006023,0.0
180390007011,0.0
180390007012,4.65
180390007013,0.0
180390007021,6.64
180390007022,3.19
180390007023,0.0
180390008011,4.57
180390008012,1.83
180390008031,4.58
180390008032,0.0
180390008041,0.0
180390008042,0.0
180390008043,3.31
180390009011,1.36
180390009012,0.62
180390009013,0.0
180390009021,0.0
180390009022,0.0
180390010001,3.53
180390010002,1.94
180390010003,0.98
180390011001,3.6
180390011002,3.15
180390011003,1.3
180390012001,1.86
180390012002,0.0
180390012003,2.53
180390012004,0.0
180390013011,3.25
180390013012,0.0
180390013013,2.87
180390013021,2.02
180390013022,0.0
180390013023,7.79
180390014011,3.67
180390014012,0.0
180390014013,0.0
180390014014,4.26
180390014021,4.07
180390014022,7.93
180390015011,5.99
180390015012,0.0
180390015013,1.79
180390015021,9.07
180390015022,0.0
180390015023,3.32
180390015024,2.23
180390016011,15.0
180390016012,2.8
180390016013,17.36
180390016014,8.8
180390016021,12.34
180390016022,2.01
180390016023,2.23
180390017011,2.97
180390017012,1.74
180390017021,5.96
180390017022,0.0
180390017023,0.0
180390017024,27.72
180390017025,3.54
180390018011,1.18
180390018012,3.51
180390018013,4.13
180390018021,8.42
180390018022,2.95
180390018023,0.0
180390018024,5.79
180390018025,0.0
180390019011,14.24
180390019012,0.0
180390019013,0.0
180390019014,0.0
180390019015,5.57
180390019021,16.98
180390019022,2.6
180390019023,1.35
180390020011,5.01
180390020012,4.35
180390020021,3.41
180390020022,0.0
180390020023,0.0
180390021011,0.0
180390021012,1.22
180390021013,1.69
180390021021,4.38
180390021022,0.0
180390021023,0.0
180390021024,7.85
180390022011,0.0
180390022012,1.64
180390022013,3.45
180390022021,0.0
180390022022,9.93
180390022023,0.0
180390022024,2.06
180390023001,2.71
180390023002,12.36
180390023003,20.87
180390024001,4.04
180390024002,0.0
180390024003,0.0
180390024004,0.0
180390024005,5.52
180390026001,13.12
180390026002,0.0
180390026003,5.21
180390026004,9.39
180390026005,13.38
180390027001,17.65
180390027002,5.66
180390027003,7.69
180390029001,0.0
180390029002,7.01
180390029003,2.99
180390029004,0.0
180390029005,0.0
180910401001,0.0
180910401002,14.74
180910403001,0.0
180910403002,0.0
180910403003,4.7
180910404001,5.26
180910404002,10.74
180910404003,15.81
180910405001,10.03
180910405002,0.0
180910405003,2.68
180910406001,0.0
180910406002,3.95
180910406003,2.02
180910407001,0.28
180910407002,5.2
180910408001,2.62
180910408002,17.63
180910408003,3.56
180910409001,14.85
180910411001,0.53
180910411002,0.49
180910412001,2.71
180910413001,3.14
180910413002,2.7
180910414001,9.53
180910414002,11.9
180910414003,7.22
180910415001,1.84
180910415002,5.78
180910415003,3.06
180910416001,5.26
180910416002,9.83
180910416003,0.0
180910416004,0.0
180910417001,12.45
180910417002,1.42
180910417003,3.31
180910418001,4.39
180910418002,0.0
180910418003,0.0
180910418004,0.0
180910419001,0.0
180910419002,0.0
180910419003,19.61
180910419004,0.0
180910419005,0.0
180910420001,4.89
180910420002,27.71
180910421001,0.0
180910421002,0.0
180910421003,7.77
180910421004,6.95
180910421005,5.44
180910422001,4.3
180910422002,2.73
180910423001,6.65
180910423002,11.27
180910424011,4.19
180910424012,15.32
180910424013,0.0
180910424021,10.29
180910424022,10.04
180910424023,9.82
180910425001,0.0
180910425002,1.61
180910425003,2.69
180910425004,3.48
180910426011,3.56
180910426012,1.87
180910426013,1.25
180910426014,3.95
180910426021,0.0
180910427001,3.01
180910427002,4.32
180910427003,6.08
180910427004,5.32
180910428001,0.0
180910428002,3.1
180910429001,2.2
180910429002,8.7
180910429003,2.45
180910430001,6.6
180910430002,5.86
180910430003,0.0
180919900000,
180990201011,9.21
180990201012,5.99
180990201013,0.51
180990201014,3.73
180990201021,0.0
180990201022,0.0
180990201023,0.0
180990202011,2.16
180990202012,22.59
180990202013,4.13
180990202021,4.18
180990202022,6.0
180990203011,6.56
180990203012,7.03
180990203013,6.07
180990203014,0.0
180990203021,1.78
180990203022,0.0
180990203023,5.11
180990204001,0.0
180990204002,3.95
180990204003,4.8
180990205001,7.87
180990205002,0.0
180990205003,0.0
180990206001,0.0
180990206002,3.64
180990206003,3.81
180990206004,2.21
180990207011,4.12
180990207012,4.75
180990207021,1.25
180990207022,7.5
180990207023,5.08
180990208001,3.21
180990208002,5.79
180990208003,7.36
180990208004,3.57
181410001001,0.0
181410001002,7.74
181410001003,12.37
181410002001,4.72
181410002002,0.0
181410002003,0.0
181410002004,0.0
181410003011,18.51
181410003012,1.85
181410003013,3.54
181410003021,12.46
181410003022,0.0
181410004001,0.0
181410004002,0.0
181410004003,1.55
181410005001,4.28
181410005002,10.86
181410006001,0.0
181410006002,3.02
181410006003,20.0
181410007001,4.17
181410007002,7.95
181410008001,4.56
181410008002,2.38
181410009001,7.47
181410009002,0.0
181410010001,6.28
181410010002,11.58
181410010003,0.0
181410010004,0.0
181410011001,3.01
181410011002,2.64
181410011003,2.26
181410011004,1.77
181410012001,3.17
181410012002,0.0
181410012003,6.46
181410013001,6.67
181410013002,9.84
181410014001,8.12
181410014002,0.0
181410014003,4.18
181410014004,4.54
181410015001,0.0
181410015002,9.71
181410015003,0.0
181410015004,0.0
181410016001,3.84
181410016002,1.22
181410017001,3.81
181410017002,13.51
181410019001,5.95
181410019002,8.1
181410020001,13.71
181410020002,10.06
181410021001,5.07
181410021002,7.78
181410022001,5.72
181410022002,3.51
181410022003,0.0
181410022004,12.9
181410023001,10.7
181410023002,12.73
181410024001,13.43
181410024002,13.37
181410024003,4.1
181410025001,14.05
181410025002,1.46
181410026001,14.49
181410026002,9.89
181410026003,8.07
181410027001,15.45
181410028001,25.4
181410028002,7.56
181410029001,0.61
181410030001,15.53
181410030002,4.41
181410031001,2.74
181410031002,5.78
181410031003,0.0
181410031004,5.07
181410031005,8.84
181410032001,9.95
181410032002,3.16
181410032003,4.08
181410032004,0.0
181410032005,0.0
181410033001,2.3
181410033002,2.46
181410033003,18.04
181410034001,0.0
181410034002,2.0
181410034003,0.0
181410034004,4.1
181410035001,4.04
181410035002,7.76
181410101001,3.94
181410101002,19.05
181410101003,8.04
181410101004,3.15
181410102011,0.0
181410102012,7.13
181410102013,5.49
181410102021,4.96
181410102022,12.3
181410103001,0.0
181410103002,5.28
181410103003,3.61
181410103004,0.0
181410103005,7.07
181410104001,1.59
181410104002,1.55
181410104003,2.88
181410105001,1.44
181410105002,4.19
181410105003,5.0
181410106001,8.22
181410106002,0.0
181410106003,5.04
181410106004,8.59
181410107001,0.0
181410107002,1.58
181410107003,12.56
181410107004,0.0
181410107005,0.81
181410108001,2.16
181410108002,10.47
181410108003,1.84
181410108004,9.58
181410109011,4.68
181410109012,12.07
181410109013,7.14
181410109021,1.61
181410109022,9.95
181410110011,8.04
181410110012,0.0
181410110021,5.26
181410110022,0.0
181410110023,13.8
181410111001,20.76
181410111002,3.51
181410111003,5.75
181410111004,9.28
181410111005,13.59
181410112031,5.22
181410112032,3.42
181410112033,0.0
181410113031,17.29
181410113032,4.33
181410113033,0.0
181410113034,1.19
181410113035,0.0
181410113041,0.7
181410113051,0.0
181410113052,4.31
181410113061,0.0
181410113062,2.22
181410113063,0.0
181410113071,0.0
181410113072,0.0
181410113073,0.0
181410113081,0.0
181410113082,1.45
181410113083,6.3
181410113091,0.0
181410113092,8.68
181410113093,7.3
181410113101,8.49
181410113102,11.11
181410113103,0.0
181410114031,0.0
181410114032,5.18
181410114033,0.0
181410114041,8.41
181410114042,0.0
181410114043,0.0
181410114044,1.97
181410114051,12.08
181410114052,0.0
181410114053,1.75
181410114061,0.0
181410114062,0.92
181410114063,1.67
181410115011,5.8
181410115012,17.17
181410115013,0.0
181410115031,3.52
181410115032,0.0
181410115041,12.75
181410115051,5.49
181410115052,7.25
181410115053,1.32
181410115061,6.87
181410115062,4.35
181410116021,1.64
181410116022,4.36
181410116023,4.53
181410116024,3.73
181410116031,1.78
181410116032,0.0
181410116041,5.34
181410116042,3.98
181410117011,0.68
181410117012,1.5
181410117031,5.91
181410117032,5.01
181410117033,11.75
181410117034,0.0
181410117041,1.39
181410117042,7.44
181410117043,5.03
181410118011,2.18
181410118031,8.47
181410118032,6.6
181410118033,4.13
181410118041,0.0
181410118042,6.36
181410119001,4.76
181410119002,6.96
181410119003,9.03
181410120001,3.45
181410120002,5.77
181410120003,0.0
181410120004,0.0
181410121001,1.45
181410121002,1.01
181410121003,20.81
181410121004,0.0
181410122001,0.0
181410122002,12.18
181410122003,1.87
181410123001,0.82
181410123002,3.38
181410123003,4.36
181410123004,0.0
181410124001,1.6
181410124002,9.21
181499536001,1.87
181499536002,0.0
181499537001,5.67
181499537002,3.14
181499537003,0.0
181499537004,10.95
181499538001,4.53
181499538002,4.32
181499538003,6.91
181499539001,2.48
181499539002,8.71
181499540001,1.81
181499540002,3.79
181499540003,0.0
181499540004,0.0
181499541001,4.71
181499541002,5.11
181499541003,5.57
181499542001,1.91
181499542002,3.4
181499542003,10.99
181499542004,2.7
