"id","y_2017","y_2018","y_2019","y_2020","y_2021"
180990207011,9.02,7.58,6.63,7.82,5.15
180990207012,0.94,1.84,2.28,1.2,1.25
180990207021,7.03,7.0,3.91,3.48,2.24
180990207022,0.0,0.0,0.0,0.0,0.0
180990207023,14.19,18.63,17.59,12.13,10.16
180990208001,0.0,0.0,0.0,0.0,0.0
180990208002,4.4,5.56,5.07,4.46,3.48
180990208003,2.12,1.44,2.36,2.96,2.38
180990208004,6.07,6.82,6.76,4.67,10.32
181410001001,39.93,34.88,31.68,45.79,31.83
181410001002,5.78,4.75,10.42,9.32,13.23
181410001003,9.54,5.9,6.46,0.0,4.29
181410002001,20.49,10.96,13.28,5.01,3.06
181410002002,25.0,20.15,36.18,25.86,25.18
181410002003,16.38,22.18,8.0,6.47,5.01
181410002004,9.28,16.84,17.13,16.73,15.53
181410003011,7.51,4.79,5.31,4.81,10.15
181410003012,6.15,7.05,6.52,0.0,0.0
181410003013,4.17,2.14,1.57,0.0,0.0
181410003021,17.21,12.66,9.77,18.05,20.95
181410003022,13.17,0.0,0.0,0.0,0.0
181410004001,47.98,39.63,24.3,21.53,10.48
181410004002,24.07,42.19,23.14,10.91,14.19
181410004003,21.28,23.74,20.09,20.51,14.91
181410005001,0.0,0.0,12.21,14.89,17.38
181410005002,12.71,11.99,15.02,13.49,5.24
181410006001,9.03,8.39,4.69,7.98,5.9
181410006002,17.62,9.21,6.77,18.97,31.47
181410006003,23.23,10.14,7.74,7.39,2.42
181410007001,6.11,7.17,3.88,8.4,4.92
181410007002,17.59,15.59,10.41,5.47,0.79
181410008001,6.65,7.52,6.56,4.88,2.41
181410008002,0.0,0.0,0.0,1.92,1.79
181410009001,14.86,6.19,6.15,5.19,4.89
181410009002,7.69,12.89,7.46,5.63,4.66
181410010001,13.44,5.4,8.91,11.95,14.44
181410010002,4.31,0.0,0.0,2.57,3.47
181410010003,7.95,9.49,17.82,7.43,9.74
181410010004,15.1,13.19,0.0,0.0,0.0
181410011001,0.0,0.0,0.0,0.0,0.0
181410011002,16.72,14.86,15.72,14.02,5.28
181410011003,23.53,24.41,27.27,28.23,18.47
181410011004,1.77,8.41,8.48,5.05,9.07
181410012001,0.0,0.0,0.0,0.0,0.0
181410012002,2.36,2.68,2.33,1.82,1.21
181410012003,3.51,3.3,3.62,2.84,2.72
181410013001,17.11,18.61,14.31,13.96,12.86
181410013002,1.64,6.0,5.14,2.7,4.03
181410014001,0.0,0.0,0.0,0.0,0.0
181410014002,3.03,0.9,7.98,6.16,6.65
181410014003,0.0,0.0,0.0,3.33,2.51
181410014004,13.66,8.54,8.78,3.14,4.04
181410015001,20.5,14.57,12.5,13.15,0.0
181410015002,40.4,35.8,32.57,32.17,26.76
181410015003,2.45,2.37,12.09,8.85,9.91
181410015004,22.82,25.0,22.22,5.1,0.0
181410016001,0.0,0.0,0.0,0.0,0.0
181410016002,1.84,2.34,3.85,4.65,3.86
181410017001,17.3,14.17,23.98,24.83,19.03
181410017002,23.38,15.21,10.47,14.91,13.96
181410019001,33.92,31.41,30.49,29.27,10.71
181410019002,24.06,32.31,22.19,14.05,13.73
181410020001,15.98,28.69,19.69,14.22,36.55
181410020002,41.3,53.9,67.02,54.55,52.61
181410021001,35.44,29.83,23.94,12.18,0.0
181410021002,21.15,20.91,23.99,43.39,20.62
181410022001,6.53,7.43,3.86,1.84,0.0
181410022002,13.53,3.47,4.96,22.98,19.74
181410022003,3.68,5.08,12.0,11.96,15.12
