"id","y_2020"
181410015003, 1
180390015021, 1
181410022002, 1
181410106003, 1
181410006002, 1
180390007005, 1
181410116023, 1
181410116012, 1
180390026005, 1
180390029005, 1
180390021021, 1
181410022004, 1
180390001001, 1
180390003021, 1
180390018021, 1
181410106002, 1
181410033002, 1
181410031004, 1
180910424004, 1
181410102002, 1
181410003013, 1
180910404001, 1
180910424003, 1
181410113034, 1
181410113051, 1
180910406002, 1
181410004002, 1
181410007001, 1
180990205001, 1
180390013001, 1
180910408001, 1
181410025002, 1
180390008021, 1
181499537003, 1
181410111005, 1
181410033003, 1
181410022003, 1
180390024004, 1
180990201023, 1
180990202022, 1
180990203012, 1
180990201021, 1
181410025001, 1
181410014003, 1
181410015004, 1
181410017002, 1
181499540001, 1
181410109003, 1
181410116011, 1
181410032002, 1
180390010003, 1
180390007001, 1
180390007002, 1
180390012001, 1
180390016022, 1
180390008024, 1
181410003011, 1
181499542002, 1
180390023001, 1
180390026002, 1
180390006002, 1
180390003022, 1
181410009001, 1
181410011003, 1
181410012002, 1
181410013001, 1
181410022001, 1
181410030001, 1
181410123002, 1
180390011003, 1
180390026003, 1
181410122002, 1
181410105003, 1
181410102001, 1
181410103004, 1
181410106001, 1
181410115061, 1
181410002001, 1
181410118021, 1
181410032004, 1
181410113063, 1
181410115012, 1
181410110003, 1
180910401001, 1
180390016012, 1
180390015023, 1
180390029003, 1
180910414002, 1
180910416003, 1
180390005011, 1
180390007006, 1
181410003022, 1
181410113041, 1
181410114033, 1
181410114042, 1
181410114051, 1
181410001002, 1
181410021001, 1
181410106004, 1
181410010004, 1
180910420002, 1
180910425001, 1
180910408002, 1
180910405002, 1
180910407002, 1
180910423002, 1
180910423001, 1
180910421003, 1
180910421002, 1
180910413001, 1
180910407001, 1
181410116013, 1
180390019011, 1
180390002002, 1
181410118023, 1
181410119001, 1
181410118011, 1
180390022002, 1
181410114062, 1
180910405001, 1
181410115011, 1
181410115031, 1
181410101003, 1
181410117025, 1
180390029002, 1
181410117024, 1
180910430001, 1
180390008022, 1
181410102004, 1
181410005002, 1
181410109002, 1
181410035001, 1
181410004001, 1
180390002001, 1
180390003025, 1
181410015002, 1
181410020001, 1
180910411001, 1
180910421001, 1
180910403001, 1
180390015022, 1
180390003023, 1
180390023002, 1
180910430002, 1
180990204001, 1
181410113011, 1
181410107005, 1
181410003021, 1
181410019001, 1
181410116021, 1
181410024002, 1
181410113024, 1
181410105001, 1
180390019022, 1
180990206004, 1
180390004002, 1
181410012001, 1
180910416004, 1
181410023001, 1
181499540003, 1
180390012004, 1
181410113061, 1
180990203022, 1
180390014001, 1
180390024005, 1
181410121004, 1
181410104003, 1
180910422002, 1
181410124002, 1
181410034001, 1
180910403003, 1
180390027001, 1
181410026002, 1
181410012003, 1
181410113031, 1
180990207023, 1
181410115052, 1
181410108002, 1
180910418003, 1
181410034004, 1
180910421005, 1
181499541003, 1
180910415001, 1
181410101004, 1
181499542004, 1
180990206002, 1
180390005022, 1
180990205002, 1
180910422001, 1
181499542001, 1
180990208002, 1
181410111003, 1
180910429003, 1
180910426001, 1
181410113052, 1
180390019013, 1
180390021012, 1
180910418002, 1
180910413002, 1
181410113032, 1
181410102005, 1
181499539001, 1
181410108003, 1
180990208004, 1
181410121001, 1
181410006001, 1
181410034003, 1
180390016021, 1
181410113035, 1
180390005012, 1
181410009002, 1
180910425003, 1
180910417003, 1
181410034002, 1
180910427002, 1
181410113062, 1
180910414001, 1
180390008011, 1
180390027003, 1
180390016023, 1
180390013005, 1
180390019021, 1
181499538002, 1
181410121002, 1
181410120003, 1
180390022001, 1
181410107004, 1
180990201012, 1
180390010001, 1
181499539002, 1
181410116024, 1
181410104001, 1
181410113023, 1
180390012003, 1
180390020003, 1
180910424005, 1
180390019012, 1
180910412002, 1
180990206003, 1
181410014002, 1
181410122003, 1
180990204002, 1
181410108001, 1
181410105002, 1
181410116022, 1
181410117021, 1
181410101002, 1
181410107001, 1
181410004003, 1
181410111002, 1
181410121003, 1
181410122001, 1
181410123004, 1
181410035002, 1
181410113022, 1
181410113014, 1
181410113021, 1
181410115062, 1
181410110001, 1
181410111001, 1
181410120004, 1
181410120002, 1
181410103003, 1
181410107003, 1
181410102003, 1
181410103001, 1
180990208003, 1
180990203023, 1
180990203014, 1
180990208001, 1
180990206001, 1
180990207011, 1
180990201022, 1
180990201011, 1
180990202012, 1
180990207012, 1
180990203021, 1
180390022004, 1
180390022005, 1
180390017024, 1
180390014002, 1
180990201013, 1
180390005023, 1
181410103002, 1
181410123001, 1
180390029001, 1
180390024003, 1
180390018011, 1
180390026004, 1
180390020001, 1
180390013003, 1
180390003024, 1
181499537004, 1
181499542003, 1
181499537002, 1
181499540004, 1
181499540002, 1
181410002002, 1
181410026003, 1
181410123003, 1
181410021002, 1
181410011001, 1
181410011002, 1
181410024003, 1
181410031002, 1
181410002003, 1
181410003012, 1
181410006003, 1
181410008001, 1
181410032005, 1
181410033001, 1
181410014004, 1
181410014001, 1
180390007003, 1
180390012002, 1
180390001002, 1
180390005021, 1
180390024002, 1
180390006003, 1
180390002004, 1
180390009002, 1
180390009004, 1
181499541002, 1
181410032003, 1
181499536001, 1
180390021011, 1
180390015011, 1
180390017025, 1
180390018012, 1
180390018024, 1
180390013002, 1
180390008012, 1
180390016013, 1
180390016011, 1
180390019015, 1
180390015012, 1
180990207022, 1
180390019014, 1
180390007004, 1
181410110004, 1
181410110002, 1
181410112011, 1
181410019002, 1
181410112021, 1
181410112022, 1
181410117023, 1
181410101001, 1
181410115051, 1
181410114061, 1
181410114032, 1
181410114043, 1
181410114063, 1
181410118022, 1
181410020002, 1
181410011004, 1
181410027001, 1
181410029001, 1
181410007002, 1
180910427004, 1
180910421004, 1
180910415003, 1
180910406003, 1
180910416002, 1
180910406001, 1
180910404003, 1
180910419005, 1
180910408003, 1
180910426004, 1
180910411002, 1
180910401002, 1
180910409001, 1
180910418001, 1
180910424001, 1
180910419004, 1
180910429001, 1
180910427001, 1
180910418004, 1
180910417001, 1
180990207021, 1
180910425002, 1
180910419003, 1
180910415002, 1
180910429002, 1
181410010003, 1
180390010002, 1
180990202023, 1
181410109001, 1
180390018013, 1
180910428001, 1
181410114053, 1
180990203013, 1
180390024001, 1
181410005001, 1
181410113033, 1
181499537001, 1
181410107002, 1
181410001003, 1
180390017023, 1
180390020004, 1
181410124001, 1
180910428002, 1
180910420001, 1
180910403002, 1
180390020002, 1
181410010001, 1
181410120001, 1
181410119003, 1
180390003011, 1
181410028001, 1
181499536002, 1
180390008025, 1
181410002004, 1
180390027002, 1
180390013004, 1
180390023003, 1
180390014003, 1
180910426003, 1
180390022003, 1
180910416001, 1
180390026001, 1
181410113013, 1
181410001001, 1
181410103005, 1
180390017021, 1
180390009001, 1
181410119002, 1
181410016001, 1
181410032001, 1
180990203011, 1
180910414003, 1
180390017022, 1
181410031003, 1
180910405003, 1
181410028002, 1
181499538001, 1
181410113036, 1
180990205003, 1
180910419002, 1
180390008023, 1
181410031001, 1
180390006001, 1
180390004001, 1
180390011001, 1
180390022006, 1
181410026001, 1
181410113015, 1
180390004003, 1
180390017011, 1
180390018022, 1
181499541001, 1
181410033004, 1
180910427003, 1
180910424002, 1
180910404002, 1
180910419001, 1
180910417002, 1
180390018023, 1
181410109004, 1
181410108004, 1
181410117012, 1
181410104002, 1
180910426002, 1
181499538003, 1
181410023002, 1
180990201014, 1
180990202021, 1
180990202011, 1
180910412001, 1
180990202013, 1
181410013002, 1
181410016002, 1
181410031005, 1
181410117011, 1
180910401003, 1
181410008002, 1
180390011002, 1
181410017001, 1
180390029004, 1
180390002003, 1
181410115032, 1
180390021022, 1
180390021023, 1
181410114041, 1
181410118024, 1
181410015001, 1
180390009003, 1
181410114052, 1
181410117022, 1
181410030002, 1
181410113012, 1
181410010002, 1
181410111004, 1
181410024001, 1
181410114031, 1
181410115041, 1
