"id","y_2017","y_2018","y_2019","y_2020","y_2021"
180390019012,14123.0,17898.0,19220.0,19290.0,25421.0
180390019013,10400.0,11286.0,11834.0,8466.0,13370.0
180390019014,25498.0,31029.0,34231.0,36350.0,36467.0
180390019015,21275.0,26395.0,29161.0,16438.0,24871.0
180390019021,29944.0,32718.0,31993.0,32853.0,34424.0
180390019022,29547.0,31532.0,37499.0,45348.0,46013.0
180390021011,27915.0,27361.0,25020.0,24448.0,28582.0
180390021012,19841.0,21148.0,23826.0,26695.0,25524.0
180390021021,16693.0,18665.0,21022.0,23506.0,24057.0
180390021022,14457.0,15067.0,15144.0,15049.0,20805.0
180390021023,11955.0,11852.0,14119.0,29481.0,31668.0
180390023001,14014.0,16425.0,17230.0,18011.0,18121.0
180390023002,11017.0,12000.0,14576.0,15949.0,15525.0
180390023003,15403.0,16529.0,17366.0,17732.0,22032.0
180390024001,14459.0,16828.0,18706.0,17661.0,28870.0
180390024002,16669.0,19455.0,21066.0,23979.0,26840.0
180390024003,18055.0,18762.0,21180.0,27179.0,27238.0
180390024004,20130.0,20532.0,19074.0,22613.0,19850.0
180390024005,19230.0,19188.0,21179.0,22079.0,22475.0
180390026001,11314.0,13609.0,13752.0,17070.0,15200.0
180390026002,17363.0,16082.0,19975.0,19398.0,19451.0
180390026003,14541.0,18947.0,20935.0,20009.0,19882.0
180390026004,9338.0,10616.0,11697.0,11971.0,25903.0
180390026005,5218.0,4687.0,4981.0,8039.0,7327.0
180390027001,15231.0,13878.0,14185.0,21042.0,22244.0
180390027002,22238.0,26736.0,27784.0,13185.0,13268.0
180390027003,11736.0,11746.0,15583.0,15511.0,18126.0
180390029001,12289.0,11146.0,9735.0,9372.0,7579.0
180390029002,15750.0,16864.0,20548.0,17439.0,29848.0
180390029003,27072.0,28832.0,26836.0,31490.0,40399.0
180390029004,28110.0,25116.0,28526.0,32006.0,51128.0
180390029005,20450.0,23636.0,22740.0,31071.0,35767.0
180910401001,14409.0,17633.0,18832.0,1764.0,1757.0
180910401002,856.0,1445.0,1655.0,21169.0,22079.0
180910403001,15557.0,16652.0,19391.0,18932.0,33126.0
180910403002,22203.0,25861.0,26755.0,24447.0,25617.0
180910403003,18728.0,22140.0,21674.0,21563.0,18400.0
180910404001,25540.0,23784.0,22410.0,20915.0,22704.0
180910404002,27556.0,27945.0,32289.0,26269.0,26219.0
180910404003,18308.0,20975.0,28601.0,27060.0,31191.0
180910405001,26834.0,28280.0,26869.0,34250.0,33067.0
180910405002,24827.0,26447.0,29145.0,29430.0,25755.0
180910405003,26435.0,28730.0,34958.0,35018.0,35706.0
180910406001,18267.0,15709.0,22968.0,20283.0,22655.0
180910406002,25922.0,23361.0,25101.0,27713.0,28696.0
180910406003,27241.0,32037.0,26747.0,31192.0,31854.0
180910407001,19193.0,21652.0,25761.0,28901.0,31431.0
180910407002,20636.0,19596.0,17641.0,14968.0,15333.0
180910408001,21434.0,19813.0,22628.0,20952.0,22539.0
180910408002,13875.0,12129.0,11486.0,16431.0,18945.0
180910408003,21375.0,18199.0,18665.0,27467.0,24489.0
180910409001,16205.0,15586.0,15823.0,16188.0,16946.0
180910411001,55721.0,53210.0,61744.0,67435.0,77053.0
180910411002,43787.0,49564.0,54933.0,50349.0,50930.0
180910412001,63010.0,62321.0,74333.0,70605.0,69168.0
180910413001,15699.0,14998.0,14842.0,21948.0,22315.0
180910413002,27194.0,24812.0,23728.0,21753.0,20783.0
180910414001,23014.0,26315.0,28281.0,26415.0,23223.0
180910414002,19401.0,20469.0,20360.0,24038.0,19649.0
180910414003,20589.0,19043.0,16817.0,16536.0,17020.0
180910415001,28550.0,30353.0,31956.0,35688.0,36308.0
180910415002,32872.0,31412.0,33384.0,33392.0,28096.0
180910415003,33622.0,38157.0,36369.0,40478.0,43426.0
180910416001,24571.0,24188.0,26416.0,29449.0,25978.0
180910416002,22287.0,21171.0,23067.0,20839.0,24543.0
180910416003,32950.0,36625.0,38544.0,39738.0,41785.0
180910416004,31364.0,27348.0,22096.0,22871.0,26569.0
180910417001,28621.0,31862.0,35106.0,38111.0,36902.0
180910417002,36988.0,33981.0,32087.0,37063.0,42023.0
180910417003,37139.0,41373.0,49391.0,34037.0,29996.0
180910418001,23158.0,21954.0,22143.0,24262.0,28530.0
180910418002,29296.0,29641.0,37277.0,29358.0,29321.0
180910418003,66188.0,88061.0,87301.0,30998.0,41771.0
180910418004,17585.0,19964.0,24086.0,29012.0,30036.0
180910419001,33504.0,35513.0,36863.0,34907.0,35373.0
180910419002,27940.0,32924.0,36440.0,26063.0,37915.0
180910419003,23984.0,26625.0,25649.0,25529.0,30114.0
180910419004,23193.0,26490.0,30533.0,36490.0,34635.0
180910419005,26793.0,29345.0,29436.0,29662.0,30749.0
180910420001,34669.0,40775.0,46043.0,48151.0,59945.0
180910420002,15964.0,16476.0,17032.0,14947.0,15417.0
180910421001,17319.0,13152.0,10791.0,10739.0,9700.0
180910421002,21917.0,20569.0,24309.0,20923.0,26197.0
180910421003,24035.0,20142.0,21919.0,28887.0,21879.0
180910421004,14949.0,18954.0,22139.0,23589.0,25875.0
180910421005,18162.0,22609.0,22335.0,28478.0,30866.0
180910422001,27182.0,29463.0,33052.0,29123.0,35644.0
180910422002,27790.0,28644.0,29104.0,33409.0,38773.0
180910423001,18103.0,17536.0,16659.0,17255.0,18947.0
180910423002,15661.0,16821.0,19888.0,20677.0,19787.0
180910425001,26870.0,24870.0,24240.0,20462.0,21122.0
180910425002,42379.0,44426.0,44486.0,17794.0,19406.0
180910425003,17329.0,22323.0,18676.0,51385.0,49300.0
180910427001,30236.0,35410.0,41851.0,45212.0,47187.0
180910427002,28866.0,27104.0,27190.0,23866.0,27746.0
180910427003,27871.0,28514.0,26329.0,23318.0,26324.0
180910427004,14578.0,18047.0,17705.0,19074.0,20180.0
180910428001,31360.0,35746.0,35410.0,38079.0,43529.0
180910428002,32359.0,33002.0,31522.0,32704.0,33783.0
180910429001,27675.0,28538.0,28598.0,30846.0,31445.0
180910429002,38984.0,34884.0,35017.0,36149.0,32536.0
180910429003,29311.0,28774.0,28264.0,24400.0,25189.0
180910430001,56307.0,58462.0,53313.0,52756.0,38839.0
180910430002,15436.0,15137.0,15775.0,19063.0,18254.0
180919900000,,,,,
180990201011,18322.0,20875.0,20376.0,23266.0,25620.0
180990201012,24983.0,29029.0,30949.0,32601.0,34077.0
180990201013,20863.0,21045.0,19265.0,19674.0,22386.0
180990201014,22130.0,23682.0,25259.0,25751.0,34286.0
180990201021,20358.0,21503.0,23969.0,22216.0,25538.0
180990201022,38696.0,32761.0,31023.0,27472.0,34209.0
180990201023,25161.0,27248.0,30500.0,30013.0,29092.0
180990202011,21831.0,22484.0,23277.0,28969.0,28329.0
180990202012,22916.0,22039.0,19948.0,20252.0,19109.0
180990202013,21009.0,18642.0,17553.0,18719.0,28979.0
180990202021,24929.0,32559.0,36146.0,39197.0,44445.0
180990202022,29621.0,28995.0,28468.0,25763.0,26290.0
180990203011,29308.0,23845.0,28027.0,32298.0,35732.0
180990203012,28036.0,28631.0,23334.0,25464.0,30528.0
180990203013,34532.0,35695.0,36782.0,32806.0,29025.0
180990203014,30593.0,28386.0,26572.0,32427.0,32580.0
180990203021,19508.0,20551.0,20848.0,23796.0,30941.0
180990203022,54963.0,68819.0,49740.0,43081.0,58084.0
180990203023,27606.0,32801.0,33407.0,29528.0,34546.0
180990204001,37380.0,39838.0,41520.0,33214.0,37055.0
180990204002,20123.0,19799.0,18744.0,15526.0,21641.0
180990205001,10620.0,12165.0,13666.0,16686.0,16781.0
180990205002,11416.0,11851.0,12499.0,20432.0,18218.0
180990205003,16164.0,17030.0,17026.0,18701.0,22496.0
180990206001,31400.0,31506.0,31259.0,30150.0,33049.0
180990206002,30937.0,32862.0,31940.0,33395.0,36078.0
180990206003,21280.0,18316.0,16916.0,19256.0,18288.0
180990206004,21113.0,23951.0,25765.0,26635.0,28967.0
180990207011,26454.0,27954.0,29147.0,29293.0,33557.0
180990207012,28991.0,31207.0,34197.0,36812.0,36049.0
180990207021,24259.0,24143.0,24473.0,27082.0,28875.0
180990207022,27668.0,28744.0,31436.0,30947.0,30229.0
180990207023,17922.0,16044.0,17683.0,19469.0,21636.0
180990208001,29313.0,28973.0,23673.0,24562.0,25277.0
180990208002,19518.0,19915.0,19695.0,19169.0,21609.0
180990208003,24403.0,23270.0,24552.0,27468.0,28117.0
180990208004,24503.0,24879.0,28562.0,24927.0,23385.0
181410001001,16274.0,14785.0,15565.0,11841.0,12963.0
181410001002,21456.0,24007.0,27545.0,26085.0,25747.0
181410001003,17445.0,16605.0,15577.0,22526.0,28916.0
181410002001,18176.0,25554.0,24342.0,24727.0,22844.0
181410002002,11857.0,10182.0,10242.0,11198.0,14458.0
181410002003,11053.0,8743.0,16747.0,12567.0,15498.0
181410002004,17266.0,18935.0,18806.0,15280.0,16900.0
181410003011,18404.0,18284.0,19220.0,20975.0,23890.0
181410003012,28992.0,28651.0,31874.0,40200.0,34552.0
181410003013,21054.0,24555.0,22065.0,22710.0,26343.0
181410003021,17136.0,21212.0,20518.0,25136.0,20003.0
181410003022,26658.0,23407.0,23279.0,38126.0,19164.0
181410004001,11400.0,10496.0,13179.0,16188.0,18447.0
181410004002,9339.0,8581.0,11290.0,8683.0,9213.0
181410004003,10927.0,10685.0,12157.0,13448.0,21168.0
181410005001,15414.0,10856.0,11436.0,13623.0,14418.0
181410005002,16569.0,17807.0,18483.0,19063.0,20565.0
181410006001,13171.0,14422.0,18772.0,16231.0,16450.0
181410006002,9802.0,9855.0,11208.0,11526.0,11341.0
181410006003,11538.0,12494.0,16284.0,29802.0,42036.0
181410007001,26715.0,29172.0,30207.0,37437.0,40174.0
181410007002,23505.0,23336.0,27571.0,30153.0,33530.0
181410008001,39671.0,41215.0,45331.0,43106.0,46369.0
181410008002,42739.0,39301.0,40651.0,143309.0,150354.0
181410009001,29661.0,33559.0,45312.0,38048.0,34393.0
181410009002,21778.0,20406.0,23480.0,23813.0,52719.0
181410010001,29494.0,37857.0,43667.0,49094.0,53924.0
181410010002,9845.0,11635.0,15168.0,15265.0,17218.0
181410010003,16968.0,14848.0,14812.0,31187.0,28665.0
181410010004,43884.0,74805.0,68539.0,60612.0,56225.0
181410011001,24583.0,22067.0,23990.0,22441.0,29695.0
181410011002,19815.0,22943.0,24615.0,26701.0,34125.0
181410011003,13639.0,18288.0,16011.0,17319.0,22136.0
181410011004,27764.0,27876.0,27633.0,24424.0,30739.0
181410012001,32240.0,36368.0,38043.0,42200.0,44527.0
181410012002,47683.0,47054.0,43293.0,34895.0,42713.0
181410012003,43518.0,39830.0,54637.0,61484.0,49890.0
181410013001,17968.0,20782.0,22393.0,21123.0,24311.0
181410013002,26507.0,27879.0,29150.0,32152.0,33650.0
181410014001,19867.0,30626.0,28502.0,30482.0,29280.0
181410014002,18140.0,15220.0,16131.0,19694.0,22287.0
181410014003,28473.0,29643.0,31348.0,27820.0,29839.0
181410014004,17830.0,32662.0,32472.0,35576.0,38961.0
181410015001,20366.0,22884.0,19708.0,20588.0,21220.0
181410015002,11336.0,12697.0,12340.0,15634.0,19167.0
181410015003,20417.0,20412.0,29375.0,26556.0,28932.0
181410015004,11313.0,9932.0,11412.0,17116.0,19575.0
181410016001,48115.0,59045.0,53143.0,58678.0,60643.0
181410016002,39589.0,40088.0,37536.0,38402.0,38963.0
181410017001,16710.0,19259.0,20185.0,21186.0,22352.0
181410017002,16579.0,16430.0,16558.0,17451.0,18780.0
181410019001,21251.0,20675.0,24054.0,26101.0,26179.0
181410019002,11107.0,11932.0,18511.0,22857.0,21591.0
181410020001,11891.0,9082.0,11195.0,14773.0,11715.0
181410020002,6830.0,6535.0,6256.0,9833.0,11638.0
181410021001,7004.0,10708.0,12704.0,16201.0,15735.0
181410021002,8227.0,8911.0,8428.0,7458.0,9990.0
181410022001,13151.0,12118.0,12528.0,12643.0,14467.0
181410022002,10341.0,11457.0,14571.0,10936.0,11006.0
181410022003,14419.0,13389.0,12817.0,13045.0,15264.0
181410022004,14145.0,15995.0,15889.0,16396.0,14218.0
181410023001,12773.0,13432.0,15101.0,15852.0,13435.0
181410023002,13057.0,11839.0,10868.0,10613.0,11378.0
181410024001,14520.0,12305.0,15224.0,16252.0,16255.0
181410024002,11363.0,8993.0,10349.0,11163.0,13362.0
181410024003,11266.0,11890.0,11635.0,14131.0,23412.0
181410025001,14716.0,15579.0,17925.0,19320.0,18804.0
181410025002,15405.0,16031.0,19369.0,20674.0,22388.0
181410026001,21523.0,20881.0,21501.0,17457.0,14728.0
181410026002,17065.0,15809.0,13773.0,14263.0,14673.0
181410026003,11967.0,13015.0,13605.0,14527.0,20037.0
181410027001,9303.0,9209.0,8438.0,12584.0,14677.0
181410028001,13114.0,15104.0,15426.0,16696.0,16235.0
181410028002,25200.0,19144.0,21924.0,19429.0,18228.0
181410029001,12685.0,13459.0,15043.0,15738.0,15440.0
181410030001,17071.0,11920.0,12013.0,18682.0,16373.0
181410030002,17134.0,16196.0,17013.0,18851.0,20048.0
181410031001,16295.0,14392.0,14383.0,15365.0,18431.0
181410031002,15744.0,20072.0,20102.0,44191.0,39186.0
181410031003,27165.0,20957.0,22835.0,20336.0,15051.0
181410031004,11569.0,9985.0,9002.0,7942.0,10354.0
181410031005,18624.0,23274.0,22903.0,21021.0,26004.0
181410032001,20158.0,18611.0,20074.0,25362.0,26606.0
181410032002,28715.0,29167.0,29489.0,31343.0,36001.0
181410032003,23604.0,24747.0,26183.0,21583.0,24119.0
181410032004,55781.0,43837.0,43991.0,48445.0,64404.0
181410032005,44397.0,45437.0,38737.0,43522.0,44672.0
181410033001,20073.0,21841.0,22371.0,22496.0,25399.0
181410033002,24133.0,22301.0,19035.0,23053.0,25088.0
181410033003,24509.0,22627.0,21504.0,27297.0,22390.0
181410034001,11298.0,12680.0,14386.0,16778.0,21235.0
181410034002,9929.0,11159.0,12267.0,18960.0,21542.0
181410034003,13718.0,16234.0,14358.0,15920.0,16397.0
181410034004,24335.0,26708.0,26111.0,18261.0,16084.0
181410035001,15229.0,14608.0,12810.0,19299.0,17732.0
181410035002,23559.0,23289.0,18173.0,24874.0,26113.0
181410101001,17517.0,17687.0,27281.0,25010.0,28175.0
181410101002,14764.0,16105.0,16081.0,16463.0,15877.0
181410101003,22869.0,26316.0,28453.0,33425.0,28253.0
181410101004,17431.0,22615.0,25971.0,19200.0,18886.0
181410103001,12996.0,13819.0,14724.0,7672.0,6144.0
181410103002,19291.0,21694.0,26004.0,29188.0,31033.0
181410103003,17256.0,19581.0,16996.0,9225.0,9127.0
181410103004,19664.0,21307.0,16609.0,15670.0,16252.0
181410103005,21742.0,25986.0,24430.0,24267.0,29298.0
181410104001,24214.0,29301.0,29691.0,32177.0,31777.0
181410104002,19218.0,19099.0,22252.0,24769.0,25420.0
181410104003,21418.0,23497.0,21304.0,23235.0,23876.0
181410105001,33378.0,36014.0,39505.0,31999.0,28353.0
181410105002,26232.0,30071.0,30051.0,31035.0,36697.0
181410105003,18966.0,19206.0,22545.0,22598.0,25303.0
181410106001,23780.0,23553.0,25392.0,25074.0,24728.0
181410106002,18594.0,25281.0,27608.0,28638.0,34566.0
181410106003,27121.0,29789.0,29500.0,27611.0,27884.0
181410106004,12739.0,13774.0,16047.0,13849.0,15934.0
181410107001,27293.0,27442.0,28851.0,25224.0,26160.0
181410107002,27607.0,26005.0,25103.0,22720.0,23902.0
181410107003,19551.0,20721.0,21414.0,26514.0,31438.0
181410107004,19100.0,30850.0,30833.0,31738.0,28207.0
181410107005,20037.0,20999.0,21347.0,21456.0,27483.0
181410108001,37610.0,38061.0,37990.0,29601.0,29662.0
181410108002,18170.0,16503.0,18826.0,19920.0,21819.0
181410108003,27027.0,27942.0,27503.0,26163.0,26566.0
181410108004,25143.0,26871.0,29748.0,34204.0,34663.0
181410111001,15533.0,16893.0,13853.0,16899.0,14613.0
181410111002,18350.0,24600.0,21576.0,38494.0,50729.0
181410111003,17770.0,17796.0,16696.0,19019.0,18466.0
181410111004,17178.0,19963.0,25327.0,27042.0,59266.0
181410111005,29019.0,23513.0,23781.0,24322.0,24745.0
181410113031,25721.0,23244.0,20862.0,22529.0,24810.0
181410113032,27221.0,27361.0,26958.0,30452.0,32751.0
181410113033,22395.0,31670.0,34689.0,30816.0,29760.0
181410113034,28294.0,25325.0,37975.0,28604.0,34204.0
181410113035,24257.0,25579.0,25852.0,39792.0,41247.0
181410113041,54148.0,54999.0,60753.0,56731.0,58231.0
181410113051,49069.0,53335.0,51888.0,46755.0,50442.0
181410113052,31082.0,33932.0,33116.0,27701.0,30549.0
181410113061,40748.0,46833.0,51701.0,56483.0,55152.0
181410113062,28449.0,26832.0,31941.0,33382.0,42746.0
181410113063,86363.0,88396.0,78696.0,74789.0,75586.0
181410114031,45957.0,49524.0,53144.0,52586.0,59605.0
181410114032,33066.0,38344.0,38673.0,41814.0,39229.0
181410114033,39332.0,47183.0,49713.0,75744.0,78845.0
181410114041,63378.0,65305.0,55459.0,41499.0,45358.0
181410114042,28593.0,32149.0,35332.0,53601.0,65180.0
181410114043,47369.0,45908.0,48076.0,26800.0,25164.0
181410114051,37639.0,30954.0,34045.0,34473.0,44552.0
181410114052,34596.0,35256.0,37636.0,40130.0,42352.0
181410114053,39962.0,45105.0,45104.0,34209.0,39100.0
181410114061,35477.0,36095.0,30958.0,26621.0,28920.0
181410114062,36121.0,37516.0,38107.0,37721.0,41856.0
181410114063,39146.0,39442.0,44588.0,37433.0,35359.0
181410115011,19675.0,22878.0,21873.0,19837.0,20043.0
181410115012,23468.0,21859.0,20952.0,19388.0,17251.0
181410115031,27729.0,33036.0,38033.0,59782.0,59524.0
181410115032,23524.0,23242.0,21267.0,25571.0,27521.0
181410115041,31185.0,31352.0,31768.0,33254.0,34755.0
181410115051,38777.0,35562.0,38974.0,48152.0,46840.0
181410115052,26947.0,27466.0,26903.0,26903.0,30002.0
181410115061,19644.0,24534.0,24997.0,25184.0,28561.0
181410115062,24767.0,24346.0,24869.0,24110.0,28502.0
181410116021,25769.0,27743.0,29045.0,28791.0,30194.0
181410116022,26159.0,25056.0,27131.0,24332.0,24307.0
181410116023,30059.0,30676.0,29090.0,34350.0,41505.0
181410116024,22699.0,24525.0,22688.0,22281.0,24639.0
181410117011,25398.0,26004.0,26067.0,34822.0,35973.0
181410117012,17247.0,18390.0,19324.0,22632.0,30238.0
181410118011,36277.0,36546.0,34587.0,35726.0,40446.0
181410119001,27083.0,29934.0,31240.0,30975.0,34163.0
181410119002,41165.0,41093.0,44506.0,42832.0,53467.0
181410119003,30988.0,38935.0,35198.0,44205.0,45893.0
181410120001,31485.0,31586.0,33152.0,36542.0,38701.0
181410120002,27008.0,25947.0,31586.0,44394.0,43229.0
181410120003,32349.0,34406.0,26652.0,27961.0,29400.0
181410120004,30598.0,35827.0,41137.0,38048.0,42074.0
181410121001,28558.0,30978.0,30543.0,32804.0,34033.0
181410121002,27100.0,24467.0,27994.0,23625.0,26190.0
181410121003,14009.0,16963.0,17780.0,18802.0,18701.0
181410121004,24985.0,28973.0,32845.0,29367.0,38108.0
181410122001,25869.0,31568.0,29265.0,30162.0,29964.0
181410122002,23272.0,22771.0,22775.0,23813.0,23035.0
181410122003,20565.0,22398.0,23562.0,25481.0,26334.0
181410123001,25565.0,28408.0,44313.0,32620.0,36463.0
181410123002,31762.0,33173.0,33790.0,32769.0,35648.0
181410123003,22384.0,19750.0,19030.0,21841.0,24292.0
181410123004,27937.0,27505.0,29968.0,28234.0,26971.0
181410124001,28899.0,34860.0,34826.0,37602.0,37214.0
181410124002,33633.0,33425.0,32154.0,32169.0,43984.0
181499536001,19437.0,21821.0,27170.0,30484.0,35102.0
181499536002,23508.0,25235.0,30912.0,29375.0,36408.0
181499537001,16644.0,19376.0,18909.0,18026.0,19244.0
181499537002,32504.0,30080.0,29285.0,30335.0,26100.0
181499537003,22361.0,21707.0,21202.0,19311.0,28289.0
181499537004,16739.0,20954.0,23997.0,21012.0,21892.0
181499538001,24516.0,23143.0,24928.0,24177.0,22864.0
181499538002,18540.0,16838.0,16587.0,16458.0,22321.0
181499538003,20203.0,18146.0,18625.0,21443.0,21453.0
181499539001,24105.0,24617.0,26702.0,31084.0,27798.0
181499539002,29688.0,32062.0,35383.0,38147.0,39559.0
181499540001,14078.0,16114.0,14669.0,13403.0,16994.0
181499540002,15229.0,15778.0,14038.0,12034.0,11865.0
181499540003,28651.0,16311.0,15430.0,14118.0,18743.0
181499540004,22692.0,24044.0,27721.0,27941.0,27550.0
181499541001,24902.0,28080.0,28404.0,24448.0,26438.0
181499541002,34756.0,23809.0,29572.0,30493.0,25476.0
181499541003,21146.0,25421.0,24820.0,23882.0,26219.0
181499542001,15988.0,16752.0,17583.0,18439.0,19629.0
181499542002,22811.0,20259.0,21440.0,22885.0,22696.0
181499542003,23878.0,25741.0,24421.0,25901.0,23723.0
181499542004,26541.0,45893.0,51252.0,42842.0,48844.0
