"id","y_2017","y_2018","y_2019","y_2020","y_2021"
180390001001,6726.156,7295.126,7456.943,7468.197,7373.892
180390001002,1989.69,1723.99,1729.686,1582.239,1527.6
180390003011,710.0679,727.1273,757.0002,527.7888,563.1471
180390003021,175.8265,211.3519,233.0357,235.0697,240.8674
180390003022,3456.526,3864.358,3000.232,2198.147,5278.792
180390003023,2435.573,1988.66,2082.891,5114.266,6248.647
180390003024,2910.425,3934.068,4839.25,4915.143,5377.442
180390003025,4722.506,5091.69,5127.017,2131.817,2149.009
180390004001,8047.375,8901.915,10448.29,8590.145,8241.789
180390004002,1212.366,1249.791,1032.429,962.395,1182.882
180390004003,306.0235,303.5764,321.3247,1723.456,1566.916
180390005011,3854.657,4009.073,3752.039,2326.079,1908.145
180390005012,2943.353,2625.243,2693.789,1446.264,1481.926
180390005021,3669.139,2771.8,2270.933,2271.77,2669.948
180390005022,2456.268,2452.527,2595.718,2671.933,2645.116
180390005023,2324.321,2459.765,2337.612,1023.375,1060.803
180390008011,196.2396,179.255,182.2055,185.0795,205.2873
180390008012,155.5617,169.5173,163.7398,188.5403,192.896
180390010001,1340.743,1270.444,1364.595,879.4898,886.4423
180390010002,76.10018,85.3929,78.89464,77.9194,90.07196
180390010003,109.4016,106.3682,108.606,115.7158,126.194
180390011001,81.90688,75.89521,72.55563,76.14568,85.53864
180390011002,77.9044,80.33566,84.76564,76.96386,71.71009
180390011003,1010.758,941.4949,844.0436,977.2548,921.481
180390012001,1757.958,1927.033,1908.609,1940.18,1963.931
180390012002,912.2183,804.2863,814.4807,848.7809,951.9106
180390012003,3824.343,3476.653,3116.737,3592.296,3674.125
180390012004,3233.795,4034.73,4586.904,4012.862,3665.7
180390015011,1447.123,1254.787,1299.242,1113.592,1242.557
180390015012,1188.74,1217.83,1090.611,1735.998,2450.821
180390015021,1564.446,1797.462,1940.294,1738.097,1670.881
180390015022,350.8449,343.4446,256.322,260.6954,238.8306
180390015023,374.5608,368.3076,408.278,582.3041,722.5884
180390016011,800.4453,803.4424,806.4713,766.7762,655.1699
180390016012,3091.376,3374.838,3802.443,3428.566,3453.752
180390016013,2191.022,1807.89,1569.259,2638.539,2437.923
180390016021,653.4359,734.5598,607.9837,589.6312,519.8065
180390016022,582.0508,616.9441,608.8524,755.5519,669.0731
180390016023,1418.441,1509.057,1548.298,1525.468,1558.289
180390017011,1160.611,1249.018,1249.648,1193.807,1052.372
180390017021,5627.679,5092.282,6473.368,6953.317,5598.443
180390017022,2763.871,2978.209,2219.134,1589.569,2741.56
180390017023,3395.582,2477.46,1870.86,1916.281,1850.596
180390017024,2527.003,2502.481,2888.88,3483.846,4551.081
180390017025,2072.289,2145.773,2187.813,1671.474,1710.047
180390018011,179.5055,197.8576,253.2003,263.4595,241.9407
180390018012,606.4809,652.8759,584.9825,552.1721,459.3891
180390018013,2714.798,2702.674,3255.332,3518.674,4090.393
180390018021,543.0162,760.0374,768.0967,1041.161,1022.64
180390018022,2279.148,3284.13,3270.736,3336.245,3344.067
180390018023,1118.43,1322.532,1071.93,1259.524,1349.994
180390018024,4202.873,3548.578,3577.804,3460.795,3409.429
180390019011,415.7694,458.3094,391.6901,362.7948,617.2327
180390019012,5337.339,3634.836,2639.075,2325.738,1152.424
180390019013,3045.687,4092.534,3924.314,5119.777,5044.438
180390019014,1645.106,1583.775,1584.392,1815.233,1779.855
180390019015,1319.242,1176.049,1154.595,1329.936,756.653
180390019021,348.7449,389.951,373.9121,420.5978,521.7861
180390019022,2590.791,2497.341,2388.334,2395.798,2408.084
180390021011,576.2067,599.8782,699.3387,627.6144,559.2603
180390021012,1106.122,972.0465,837.9711,510.9207,608.9829
180390021021,3914.544,4487.107,4749.155,4723.465,5775.997
180390021022,8098.082,7864.184,7578.308,8430.737,7110.511
180390021023,2519.625,2787.203,2431.003,862.2006,987.5031
180390023001,2619.241,2718.51,2919.553,3101.551,3710.555
180390023002,8486.829,7570.318,6416.043,5205.301,6201.098
180390023003,552.7035,650.5154,622.4893,556.5828,492.8663
180390024001,7661.757,7782.641,7764.478,7033.38,4477.436
180390024002,7641.336,7983.55,7485.814,6055.056,6138.002
180390024003,4163.593,3252.918,3710.384,3131.839,3762.468
180390024004,2678.858,2487.109,3902.674,4308.732,5662.261
180390024005,3355.393,3314.493,3202.51,3131.995,3215.193
180390026001,4121.934,3752.622,4908.198,4018.687,3812.193
180390026002,6142.992,5858.391,6190.465,5212.733,7035.766
180390026003,10191.2,10229.64,9578.091,10066.08,11872.11
180390026004,6293.959,4366.478,2898.623,3309.815,3418.556
180390026005,3968.929,6094.421,6487.285,8975.42,9539.532
180390027001,6884.998,7388.015,6561.589,7885.781,7141.839
180390027002,6385.206,6767.88,5871.328,6789.748,7740.968
180390027003,2580.385,2288.496,2107.509,1507.162,1851.823
180390029001,2572.367,2442.043,4147.517,4342.443,3681.767
180390029002,2699.462,2249.97,2382.322,1724.933,1707.309
180390029003,3133.14,3346.193,3113.772,3495.178,2908.179
180390029004,1564.634,1323.178,1323.178,1602.929,1838.222
180390029005,3509.394,4271.426,5168.836,3143.408,3584.588
180910401001,1285.635,1476.671,1349.291,14732.95,15243.56
180910401002,15048.43,14710.01,14750.1,680.9857,645.7433
180910403001,4376.528,4687.444,4910.64,5436.797,3690.963
180910403002,2547.42,2215.207,2106.521,1525.781,1936.423
180910403003,3357.113,3069.106,2871.513,3189.281,3978.481
180910404001,4917.918,4566.906,5683.016,4282.96,3438.988
180910404002,5219.315,4952.47,4445.916,5920.35,6775.16
180910404003,1122.042,954.2744,736.9343,705.4022,824.2902
180910405001,3499.243,3246.544,3276.525,3105.203,3280.808
180910405002,4474.256,3769.182,3828.487,4335.877,5515.394
180910405003,2502.791,2506.725,2437.86,2281.096,2144.065
180910406001,3809.466,2930.108,3457.001,3788.135,3727.611
180910406002,3287.073,3435.903,3214.252,3102.139,3049.618
180910406003,895.6626,898.6278,898.6224,825.8148,939.4754
180910407001,5023.933,4666.374,4421.061,5212.735,4961.855
180910407002,2938.332,3238.67,3416.109,2931.933,3346.228
180910408001,7033.766,6806.767,7223.337,9869.813,10203.61
180910408002,7491.286,6083.569,5159.561,3950.289,4068.115
180910408003,3585.658,5218.227,5254.531,3833.552,4468.447
180910409001,3771.077,4108.942,3859.516,4104.796,3504.97
180910411001,1515.027,1558.41,1719.426,1558.265,1593.597
180910411002,645.0439,647.1447,623.3323,724.5313,822.5355
180910412001,949.93,822.0662,828.7455,785.3988,889.4198
180910413001,389.9312,380.8587,382.3597,362.0699,428.4178
180910413002,324.8432,344.4868,317.0677,264.6246,295.2744
180910414001,417.8054,428.2458,450.9969,560.4857,574.4687
180910414002,586.3537,484.2677,502.826,461.0229,643.6611
180910414003,470.5552,585.6383,636.7303,552.0606,554.6942
180910415001,318.7014,324.2588,331.2359,347.3492,341.6387
180910415002,162.7839,170.5858,168.1976,148.4039,163.5053
180910415003,110.6766,117.3616,119.8768,119.6964,107.198
180910416001,64.59869,63.2024,75.68603,66.32267,43.48483
180910416002,185.4659,207.0556,195.2533,197.662,198.2553
180910416003,463.001,469.9966,470.6672,536.6804,608.0001
180910416004,325.7025,260.6206,285.5278,253.8,255.2359
180910417001,43.96411,43.15104,36.29207,39.08271,43.81799
180910417002,97.85139,100.3676,113.0478,116.0675,110.909
180910417003,110.3566,100.556,87.51661,89.32195,98.90395
180910418001,328.7363,400.724,411.0313,340.9265,399.0793
180910418002,132.3065,112.1183,113.1996,141.4998,131.8561
180910418003,87.88314,57.11916,58.99519,55.24146,59.18058
180910418004,166.3705,164.6729,149.3201,132.0483,132.934
180910419001,52.80065,51.86077,49.16954,42.60289,58.1841
180910419002,32.73425,26.7877,29.44837,25.51801,12.79635
180910419003,548.4357,583.8774,601.7812,518.8398,370.8608
180910419004,72.80196,93.51412,85.72106,62.80314,80.18978
180910419005,104.9222,112.0203,105.4597,134.5964,128.3611
180910420001,157.8191,160.3183,148.1014,125.9578,134.7346
180910420002,5508.995,5588.486,5599.771,7409.708,7250.848
180910421001,2493.161,3976.392,2809.93,1721.737,1785.091
180910421002,2428.774,3699.144,3548.558,3301.428,3000.246
180910421003,5108.4,4899.0,4412.021,3764.341,4937.958
180910421004,7661.051,5680.695,6253.71,6514.137,5230.739
180910421005,712.7844,700.6079,738.5128,723.4049,784.909
180910422001,309.6814,284.7892,321.511,374.3717,365.2871
180910422002,615.7927,624.2827,598.8159,508.9059,529.3547
180910423001,6521.785,6130.36,7337.979,7523.843,6938.655
180910423002,5593.806,5603.0,5057.632,5636.168,5770.459
180910425001,2327.135,2152.288,1821.236,1729.57,1741.478
180910425002,440.1188,432.2302,446.9424,2901.94,2997.34
180910425003,2884.188,2420.504,2673.421,316.3329,293.4842
180910427001,89.50956,90.41755,94.16096,76.74425,84.49619
