"id","y_2017","y_2018","y_2019","y_2020","y_2021"
180390017011,20.37,20.81,21.16,31.52,29.53
180390017021,47.1,38.52,33.42,37.16,25.59
180390017022,6.47,11.41,14.74,18.39,8.13
180390017023,19.28,18.93,27.25,24.9,28.18
180390017024,43.18,57.99,57.19,30.66,44.08
180390017025,52.13,46.32,36.07,31.37,27.2
180390018011,23.25,16.37,19.17,22.3,20.22
180390018012,6.27,6.8,13.47,11.98,11.01
180390018013,6.16,4.32,3.8,3.34,7.36
180390018021,27.38,12.65,10.27,6.86,2.07
180390018022,2.48,8.26,6.28,5.44,5.5
180390018023,0.0,0.0,2.07,12.53,11.74
180390018024,5.92,6.73,5.07,4.83,5.92
180390019011,25.78,18.11,15.88,5.96,6.21
180390019012,34.19,40.26,62.59,65.43,45.64
180390019013,45.86,41.62,48.93,49.31,22.45
180390019014,9.25,10.91,12.71,14.75,14.34
180390019015,22.85,22.43,25.56,23.34,28.57
180390019021,12.85,16.15,14.29,19.04,15.78
180390019022,8.4,11.64,9.83,12.0,10.85
180390021011,13.33,11.8,19.82,25.39,23.21
180390021012,12.74,14.77,18.74,15.72,16.62
180390021021,37.21,30.53,30.57,29.14,27.42
180390021022,22.59,17.53,18.93,24.97,21.41
180390021023,31.68,30.11,27.26,6.83,7.76
180390023001,24.73,26.57,21.85,19.97,18.19
180390023002,33.55,39.73,43.36,44.54,51.75
180390023003,24.89,20.48,16.35,31.67,28.93
180390024001,31.51,33.47,35.83,38.6,18.98
180390024002,4.26,3.25,4.46,6.34,9.27
180390024003,4.5,5.98,11.27,15.58,19.02
180390024004,8.31,8.71,9.35,23.17,19.89
180390024005,6.25,8.55,8.1,7.51,4.14
180390026001,37.3,40.79,40.3,39.22,33.43
180390026002,39.28,48.77,45.39,42.99,37.86
180390026003,19.27,22.15,28.5,25.29,23.31
180390026004,59.42,50.87,56.54,64.0,32.87
180390026005,50.81,45.81,37.34,20.0,10.89
180390027001,31.44,33.0,36.54,26.65,29.11
180390027002,35.13,27.86,20.92,39.0,39.79
180390027003,5.07,12.62,15.84,17.42,20.59
180390029001,39.08,40.32,24.49,21.9,23.77
180390029002,50.66,48.57,28.89,28.3,21.85
180390029003,14.76,15.66,16.85,8.25,7.09
180390029004,6.73,7.17,0.0,0.0,0.0
180390029005,3.29,13.58,12.03,11.59,12.37
180910401001,11.48,10.12,13.22,27.79,29.87
180910401002,32.38,26.44,24.39,10.62,10.91
180910403001,9.63,11.59,8.28,13.47,9.78
180910403002,26.22,23.88,21.97,37.19,29.45
180910403003,14.85,9.37,9.74,12.26,17.96
180910404001,6.23,7.68,5.86,6.53,6.56
180910404002,11.37,15.62,19.14,13.1,11.34
180910404003,5.15,4.48,6.32,7.83,4.45
180910405001,15.11,12.16,10.95,6.87,7.4
180910405002,5.0,2.94,7.74,6.3,8.55
180910405003,9.63,6.88,7.46,7.44,5.02
180910406001,9.79,20.48,5.92,3.7,3.26
180910406002,8.54,14.71,14.11,10.98,7.47
180910406003,17.76,21.24,22.01,9.97,7.18
180910407001,10.17,9.28,11.46,6.07,5.63
180910407002,10.54,9.66,7.67,8.43,7.3
180910408001,15.95,15.47,19.88,19.61,4.91
180910408002,13.73,17.11,14.25,14.0,6.59
180910408003,6.98,6.11,3.72,4.0,4.62
180910409001,15.44,15.54,17.96,15.1,16.78
180910411001,1.71,1.46,2.04,1.76,1.31
180910411002,1.24,1.46,1.68,1.24,2.42
180910412001,1.5,0.0,0.0,0.96,1.65
180910413001,14.35,9.85,12.98,13.96,11.54
180910413002,22.34,19.93,11.5,14.14,7.08
180910414001,9.11,8.08,12.52,9.51,8.81
180910414002,5.25,3.76,3.06,0.0,1.88
180910414003,11.78,11.66,12.84,9.01,15.26
180910415001,4.49,2.27,2.14,1.25,2.87
180910415002,10.5,12.05,12.22,10.14,9.12
180910415003,4.63,5.26,2.55,10.92,11.14
180910416001,7.88,10.26,8.81,10.64,14.34
180910416002,24.32,18.64,16.39,19.29,13.01
180910416003,5.49,3.63,2.97,3.81,3.43
180910416004,5.88,4.98,2.02,1.26,2.04
180910417001,6.14,3.79,1.63,1.58,4.84
180910417002,8.77,9.26,8.87,7.28,6.97
180910417003,17.13,11.64,13.31,12.99,12.34
180910418001,7.56,9.1,9.7,18.05,16.5
180910418002,2.81,2.5,0.46,0.54,1.21
180910418003,12.58,18.94,23.44,16.14,8.38
180910418004,23.61,16.76,15.86,7.1,9.39
180910419001,3.2,1.91,6.51,14.64,9.36
180910419002,8.58,13.57,8.55,4.04,2.97
180910419003,12.2,15.9,18.86,14.23,24.52
180910419004,16.58,28.95,19.29,17.58,11.84
180910419005,3.25,1.69,7.96,3.5,6.9
180910420001,7.25,7.31,4.33,3.84,3.06
180910420002,22.72,29.5,23.52,29.75,28.42
180910421001,26.71,29.63,34.46,29.12,29.79
180910421002,4.29,2.53,5.06,5.62,12.09
180910421003,15.19,15.55,15.63,9.56,4.36
180910421004,2.69,3.5,7.43,4.04,3.8
180910421005,6.77,7.94,11.76,9.72,11.58
180910422001,11.22,12.4,9.52,11.39,9.13
180910422002,11.21,8.0,7.22,2.11,2.82
180910423001,26.15,26.46,22.67,17.92,22.48
180910423002,20.95,19.09,23.09,28.76,32.69
180910425001,20.43,5.56,7.63,12.05,8.29
180910425002,5.8,5.05,1.93,10.45,19.57
180910425003,9.34,8.95,13.04,2.96,2.11
180910427001,3.17,3.48,4.75,2.51,2.52
180910427002,11.36,15.21,18.64,15.37,11.46
180910427003,14.68,14.07,10.46,9.87,7.72
180910427004,25.83,26.01,26.25,15.56,13.5
180910428001,9.66,6.57,5.51,5.3,5.32
180910428002,7.32,6.97,8.61,7.24,4.87
180910429001,6.8,6.64,6.28,6.08,5.08
180910429002,4.27,3.55,4.74,4.86,5.26
180910429003,10.41,8.08,7.96,14.92,16.11
180910430001,9.09,7.38,5.01,4.77,4.97
180910430002,16.15,13.51,13.96,7.98,13.29
180919900000,,,,,
180990201011,11.56,6.16,11.63,10.5,13.64
180990201012,24.2,21.14,20.89,10.33,6.22
180990201013,2.21,6.86,22.77,24.01,30.72
180990201014,3.51,8.35,14.26,26.78,23.95
180990201021,55.0,58.89,59.5,63.54,64.09
180990201022,18.66,23.99,23.3,25.73,14.6
180990201023,14.91,7.84,10.25,8.85,12.71
180990202011,19.96,19.75,17.71,11.64,13.09
180990202012,11.5,7.32,7.72,8.54,7.26
180990202013,22.24,22.64,16.63,9.41,8.68
180990202021,9.65,6.88,6.15,4.93,6.18
180990202022,2.08,4.0,3.05,9.39,10.96
180990203011,20.64,23.18,22.29,6.55,7.84
180990203012,13.11,14.13,8.54,8.17,8.7
180990203013,7.02,3.49,4.11,2.23,7.53
180990203014,8.07,6.78,4.47,2.74,0.0
180990203021,10.12,11.16,10.01,12.63,15.11
180990203022,19.13,18.79,15.45,10.67,4.6
180990203023,7.24,13.73,14.56,9.38,8.51
180990204001,9.26,12.47,14.89,22.04,29.55
180990204002,12.51,17.3,16.68,23.5,21.12
180990205001,37.91,30.14,31.57,33.77,20.9
180990205002,16.71,14.71,12.02,10.23,12.59
180990205003,30.05,32.56,43.96,33.55,39.74
180990206001,3.61,4.8,3.9,7.15,8.29
180990206002,12.65,18.29,18.31,25.13,24.29
180990206003,20.52,25.48,19.52,18.8,23.79
180990206004,14.94,12.97,12.38,16.7,14.82
180990207011,5.98,4.71,6.0,10.02,9.67
180990207012,7.16,8.42,7.93,6.13,6.82
180990207021,8.99,11.14,9.52,7.99,7.36
180990207022,7.92,8.52,6.85,6.19,3.25
180990207023,15.43,18.04,18.97,9.18,7.41
180990208001,11.71,9.05,10.47,14.93,22.27
180990208002,15.15,15.71,15.73,15.56,16.67
180990208003,11.33,11.05,12.71,15.43,17.4
180990208004,12.88,13.18,7.27,2.66,2.72
181410001001,37.06,36.99,34.16,33.58,14.33
181410001002,19.5,14.92,20.07,13.77,15.28
181410001003,29.4,28.91,25.18,17.83,8.21
181410002001,14.83,15.14,15.33,17.03,14.03
181410002002,21.43,11.86,9.16,11.74,13.22
181410002003,16.31,12.01,8.47,3.48,3.8
181410002004,28.12,23.4,4.39,13.32,12.3
181410003011,15.28,19.57,20.15,22.16,5.09
181410003012,23.08,27.74,25.19,7.41,9.13
181410003013,12.05,14.65,15.53,13.36,11.2
181410003021,7.69,7.11,7.22,8.46,6.51
181410003022,13.59,19.79,22.06,8.66,14.23
181410004001,38.89,42.66,39.0,31.54,29.15
181410004002,15.89,17.14,20.86,10.89,9.48
181410004003,28.88,25.98,25.32,22.93,11.26
181410005001,29.67,34.6,39.25,34.88,32.22
181410005002,22.68,16.7,18.97,22.05,23.89
181410006001,22.15,20.0,16.63,20.5,24.08
181410006002,36.93,30.36,38.54,34.85,25.32
181410006003,17.14,18.44,16.49,12.31,14.53
181410007001,12.11,9.89,7.86,3.42,4.29
181410007002,11.71,12.17,8.87,5.77,2.98
181410008001,3.56,3.44,2.43,2.86,0.0
181410008002,1.3,1.29,1.35,2.59,2.4
181410009001,17.53,15.09,14.52,7.69,6.74
181410009002,20.66,24.14,20.43,15.32,16.42
181410010001,6.97,5.48,5.06,2.92,2.86
181410010002,28.06,13.54,9.56,15.43,19.92
181410010003,4.37,6.19,4.8,0.0,5.95
181410010004,13.31,8.26,4.2,4.09,0.56
181410011001,7.0,22.22,23.56,25.39,22.35
181410011002,22.09,21.3,18.56,20.46,11.4
181410011003,15.7,13.51,16.97,12.84,9.25
181410011004,3.23,2.5,3.95,2.84,2.46
181410012001,9.98,9.85,7.36,0.33,1.12
181410012002,4.72,4.81,2.85,1.19,0.0
181410012003,5.33,7.87,5.55,6.21,4.58
181410013001,14.93,19.5,17.12,18.28,6.7
181410013002,9.67,10.85,9.98,9.46,5.91
181410014001,6.71,12.68,10.61,12.1,15.57
181410014002,13.66,14.53,10.97,5.81,4.43
181410014003,7.25,7.22,7.05,3.28,2.61
181410014004,6.64,8.09,8.46,5.72,3.95
181410015001,3.32,3.28,7.46,8.05,7.57
181410015002,15.42,16.27,19.12,28.45,30.91
181410015003,8.74,10.66,18.02,13.95,15.15
181410015004,18.43,14.9,14.5,15.38,15.25
181410016001,9.17,7.49,5.99,4.63,2.5
181410016002,0.0,0.66,1.35,1.78,3.35
181410017001,15.59,12.66,13.13,22.28,21.26
181410017002,18.18,14.47,19.09,1.22,1.25
181410019001,10.22,8.04,5.24,11.11,14.62
181410019002,12.89,12.8,12.71,11.27,11.59
181410020001,14.7,21.27,19.95,22.11,19.05
181410020002,23.64,21.76,34.7,32.4,34.88
181410021001,32.98,28.79,24.93,25.15,29.64
181410021002,32.03,34.47,35.34,36.68,31.73
181410022001,29.9,25.24,18.9,11.34,33.55
181410022002,40.49,38.29,38.06,27.66,31.07
181410022003,46.62,41.11,37.27,28.95,28.01
181410022004,48.67,45.39,51.8,54.13,43.09
181410023001,46.93,50.48,42.14,48.92,32.86
181410023002,22.35,16.14,10.78,4.79,9.28
181410024001,17.34,25.67,31.84,23.56,20.37
181410024002,40.51,34.19,28.53,29.16,30.51
181410024003,37.91,40.49,38.81,33.0,29.91
181410025001,36.03,35.04,39.25,38.25,41.33
181410025002,29.55,23.08,24.32,27.22,23.28
181410026001,24.03,28.49,19.38,17.28,17.39
181410026002,42.54,44.72,39.14,27.75,29.98
181410026003,21.56,16.89,21.45,14.39,12.95
181410027001,45.29,37.62,35.53,29.82,25.89
181410028001,24.14,20.63,23.17,25.31,22.97
181410028002,20.36,18.6,22.79,14.08,14.18
181410029001,17.19,15.51,22.21,25.13,25.39
181410030001,20.91,23.39,29.67,34.93,36.55
181410030002,15.3,14.25,10.87,12.6,13.43
181410031001,11.47,12.99,18.33,19.67,13.99
181410031002,25.11,12.83,12.22,7.08,12.0
181410031003,3.92,2.73,6.94,4.4,3.29
181410031004,2.88,3.25,0.0,0.0,0.0
181410031005,5.69,2.61,2.52,8.35,9.79
181410032001,8.57,8.98,8.56,4.52,4.84
181410032002,10.53,11.77,11.66,4.71,11.34
181410032003,5.46,4.02,8.48,6.87,7.16
181410032004,1.04,0.99,0.99,1.06,0.4
181410032005,6.5,7.02,6.38,6.07,4.36
181410033001,3.03,7.17,8.27,2.97,2.05
181410033002,14.95,10.06,6.03,2.33,2.42
181410033003,11.06,9.19,8.47,15.78,10.54
181410034001,26.65,32.95,35.52,37.38,7.56
181410034002,21.98,20.71,18.24,13.37,13.95
181410034003,30.87,24.26,26.81,15.8,15.06
181410034004,50.0,45.13,42.58,13.86,12.23
181410035001,10.85,11.67,7.37,21.68,17.97
181410035002,16.94,15.09,15.31,14.41,13.34
181410101001,11.24,11.09,7.01,7.07,5.28
181410101002,14.19,23.83,41.59,35.92,31.79
181410101003,10.49,13.68,11.62,11.71,8.89
181410101004,12.69,18.63,13.44,9.55,10.61
181410103001,11.66,14.44,16.54,35.32,49.39
181410103002,10.3,10.68,6.43,6.23,6.94
181410103003,12.27,9.85,11.46,28.42,24.0
181410103004,5.15,3.16,7.3,5.22,5.79
181410103005,3.84,7.77,6.99,0.0,0.0
181410104001,12.4,9.76,14.33,11.43,9.14
181410104002,14.81,16.33,17.68,11.58,12.24
181410104003,8.84,8.37,1.82,2.08,2.02
181410105001,3.27,1.47,2.25,2.32,4.73
181410105002,19.59,22.31,19.11,10.77,7.29
181410105003,14.77,11.57,14.37,13.71,18.32
181410106001,13.98,15.47,18.67,11.64,12.88
181410106002,15.3,17.76,19.59,29.9,28.49
181410106003,6.29,3.29,2.36,2.04,1.05
181410106004,6.07,9.47,12.4,10.61,12.27
181410107001,20.99,21.6,18.4,11.93,11.3
181410107002,2.51,1.58,2.84,2.34,0.0
181410107003,19.3,24.23,16.62,13.71,13.42
181410107004,13.67,7.56,7.65,3.26,3.44
181410107005,12.52,16.13,11.68,15.42,11.03
181410108001,11.66,13.46,14.63,13.57,13.29
181410108002,13.43,12.84,14.51,10.6,11.76
181410108003,3.31,5.44,7.29,8.96,7.73
181410108004,3.15,3.64,0.0,0.31,0.38
181410111001,25.93,25.0,28.01,37.16,21.95
181410111002,19.67,20.2,22.51,23.49,21.4
181410111003,31.91,39.76,40.69,19.39,19.31
181410111004,27.11,26.67,13.33,9.3,8.57
181410111005,20.98,12.33,5.94,2.23,0.95
181410113031,12.57,12.64,11.08,9.6,9.38
181410113032,21.15,18.52,14.88,13.71,3.85
181410113033,6.33,7.8,9.31,4.99,6.65
181410113034,7.27,5.86,4.99,10.97,3.01
181410113035,6.65,5.94,6.83,4.76,3.98
181410113041,3.43,3.14,4.23,3.63,3.22
181410113051,4.12,3.99,3.5,3.41,2.96
181410113052,9.17,7.51,6.08,14.23,14.86
181410113061,3.18,2.61,0.94,0.0,0.0
181410113062,4.79,5.02,3.52,4.37,2.25
181410113063,0.67,0.0,1.86,2.65,5.79
181410114031,4.85,4.29,3.76,0.0,0.0
181410114032,8.02,3.48,1.45,0.0,0.0
181410114033,2.47,2.5,2.58,0.0,0.0
181410114041,1.53,1.42,0.63,5.53,4.98
181410114042,5.52,5.67,8.06,0.0,0.0
181410114043,0.0,0.0,0.0,0.0,0.0
181410114051,1.97,1.7,1.69,1.62,2.18
181410114052,2.22,0.84,1.15,0.0,0.0
181410114053,0.0,0.0,2.79,3.13,3.38
181410114061,3.12,2.53,1.31,0.0,0.91
181410114062,3.38,1.68,1.48,1.34,2.28
181410114063,5.27,4.53,3.89,6.01,5.95
181410115011,21.12,10.28,8.52,7.75,10.43
181410115012,4.1,11.37,9.91,1.77,1.36
181410115031,29.3,17.15,15.25,6.61,6.62
181410115032,14.8,15.12,16.06,16.86,17.98
181410115041,13.42,11.49,10.83,10.21,8.0
181410115051,9.27,8.42,4.49,0.0,0.0
181410115052,4.24,1.68,1.11,0.85,0.8
181410115061,12.32,11.3,9.01,5.01,5.25
181410115062,13.61,18.17,19.29,16.63,8.93
181410116021,13.69,14.67,14.12,8.98,7.07
181410116022,13.48,14.66,16.03,15.93,8.2
181410116023,2.46,4.17,5.82,7.46,11.49
181410116024,9.07,10.89,12.12,9.3,8.06
181410117011,2.54,3.98,4.46,12.22,9.84
181410117012,20.32,17.36,10.87,12.43,9.77
181410118011,2.61,2.75,2.7,2.21,2.5
181410119001,2.14,3.26,5.57,9.42,10.06
181410119002,10.93,11.2,7.76,8.18,6.71
181410119003,11.42,13.02,14.49,19.6,17.47
181410120001,12.39,9.87,8.72,6.41,7.58
181410120002,17.27,18.38,12.89,9.44,6.08
181410120003,6.79,7.35,10.79,6.55,5.58
181410120004,11.99,10.77,16.24,15.88,14.72
181410121001,3.78,3.37,3.1,3.19,7.04
181410121002,10.92,11.2,13.42,2.78,3.42
181410121003,9.23,8.54,13.55,8.09,11.27
181410121004,6.22,5.71,7.83,8.82,7.52
181410122001,10.95,13.48,11.3,7.39,7.5
181410122002,8.05,9.1,8.28,8.8,7.28
181410122003,13.95,13.68,6.41,5.65,5.61
181410123001,0.0,5.11,6.82,4.31,4.65
181410123002,0.2,1.41,1.15,1.3,2.65
181410123003,18.22,19.06,20.29,12.24,13.0
181410123004,8.06,6.69,11.15,11.0,10.47
181410124001,3.34,4.35,6.1,6.75,5.09
181410124002,11.13,6.62,7.01,7.95,6.03
181499536001,18.6,15.92,19.87,15.33,8.08
181499536002,7.5,9.02,9.96,7.71,10.46
181499537001,18.81,20.85,20.37,12.66,13.5
181499537002,25.38,19.57,20.96,18.59,1.82
181499537003,7.9,8.99,8.12,10.14,3.48
181499537004,28.57,24.15,10.29,12.09,15.45
181499538001,15.08,17.83,22.31,19.06,14.39
181499538002,10.72,12.8,17.31,28.24,28.38
181499538003,15.85,16.6,18.05,19.76,18.44
181499539001,6.01,7.48,8.55,8.24,10.85
181499539002,15.68,11.79,13.04,11.21,11.08
181499540001,38.77,23.01,30.7,34.66,28.3
181499540002,24.95,16.7,10.18,12.48,10.16
181499540003,7.86,10.04,20.27,14.64,14.94
181499540004,20.97,22.06,14.29,14.26,13.41
181499541001,10.64,10.93,11.68,8.56,11.07
181499541002,17.01,19.52,8.43,4.17,7.85
181499541003,32.4,26.48,19.0,16.83,17.09
181499542001,22.78,23.15,22.68,24.2,23.55
181499542002,17.23,19.97,17.54,17.11,15.72
181499542003,3.92,4.34,3.7,3.92,7.3
181499542004,2.36,1.41,1.69,9.94,11.45
